time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2021-08-07 02:00:00 UTC+0000,0.905,1.75,0.8525,1.75
2021-08-07 06:00:00 UTC+0000,1.5625,11.865,0.75,11.865
2021-08-07 10:00:00 UTC+0000,3.61,49.75,4.4775,49.75
2021-08-07 14:00:00 UTC+0000,1.5,12.89,2.135,12.89
2021-08-07 18:00:00 UTC+0000,0.47,0.775,0.375,0.775
2021-08-07 22:00:00 UTC+0000,2.1875,0.75,1.15,0.75
2021-08-08 02:00:00 UTC+0000,2.5,1.0025,0.905,1.0025
2021-08-08 06:00:00 UTC+0000,18.9,4.9375,1.5625,4.9375
2021-08-08 10:00:00 UTC+0000,55.7,15.5,3.61,15.5
2021-08-08 14:00:00 UTC+0000,50.4,5.25,1.5,5.25
2021-08-08 18:00:00 UTC+0000,3.75,0.375,0.47,0.375
2021-08-08 22:00:00 UTC+0000,1.6875,0.75,2.1875,0.47
2021-08-09 02:00:00 UTC+0000,1.2525,0.8525,2.5,0.63
2021-08-09 06:00:00 UTC+0000,4.465,0.75,18.9,1.61
2021-08-09 10:00:00 UTC+0000,7.0825,4.4775,55.7,4.875
2021-08-09 14:00:00 UTC+0000,4.6825,2.135,50.4,1.75
2021-08-09 18:00:00 UTC+0000,1.175,0.375,3.75,0.3125
2021-08-09 22:00:00 UTC+0000,0.6325,1.6875,1.6875,0.24
2021-08-10 02:00:00 UTC+0000,0.5575,1.2525,1.2525,0.3525
2021-08-10 06:00:00 UTC+0000,1.4175,4.465,4.465,0.7625
2021-08-10 10:00:00 UTC+0000,1.915,7.0825,7.0825,1.8825
2021-08-10 14:00:00 UTC+0000,1.4175,4.6825,4.6825,0.83
2021-08-10 18:00:00 UTC+0000,0.525,1.175,1.175,0.2475
2021-08-10 22:00:00 UTC+0000,0.275,0.6325,0.6325,0.1275
2021-08-11 02:00:00 UTC+0000,0.2675,0.5575,0.5575,0.175
2021-08-11 06:00:00 UTC+0000,0.5975,1.4175,1.4175,0.41
2021-08-11 10:00:00 UTC+0000,0.8325,1.915,1.915,1.0
2021-08-11 14:00:00 UTC+0000,0.5375,1.4175,1.4175,0.415
2021-08-11 18:00:00 UTC+0000,0.235,0.525,0.525,0.1375
2021-08-11 22:00:00 UTC+0000,0.15,0.275,0.275,0.0975
2021-08-12 02:00:00 UTC+0000,0.17,0.2675,0.2675,0.15
2021-08-12 06:00:00 UTC+0000,0.305,0.5975,0.5975,0.2525
2021-08-12 10:00:00 UTC+0000,0.4325,0.8325,0.8325,0.5575
2021-08-12 14:00:00 UTC+0000,0.2725,0.5375,0.5375,0.245
2021-08-12 18:00:00 UTC+0000,0.1325,0.235,0.235,0.1025
2021-08-12 22:00:00 UTC+0000,0.1,0.15,0.15,0.75
2021-08-13 02:00:00 UTC+0000,0.12,0.17,0.17,0.8525
2021-08-13 06:00:00 UTC+0000,0.2175,0.305,0.305,0.75
2021-08-13 10:00:00 UTC+0000,0.43,0.4325,0.4325,4.4775
2021-08-13 14:00:00 UTC+0000,0.46,0.2725,0.2725,2.135
2021-08-13 18:00:00 UTC+0000,0.165,0.1325,0.1325,0.375
2021-08-13 22:00:00 UTC+0000,0.7,1.15,0.1,1.15
2021-08-14 02:00:00 UTC+0000,1.05,0.905,0.12,0.905
2021-08-14 06:00:00 UTC+0000,6.8925,1.5625,0.2175,1.5625
2021-08-14 10:00:00 UTC+0000,51.6575,3.61,0.43,3.61
2021-08-14 14:00:00 UTC+0000,7.05,1.5,0.46,1.5
2021-08-14 18:00:00 UTC+0000,0.5,0.47,0.165,0.47
2021-08-14 22:00:00 UTC+0000,0.8,2.1875,0.7,2.1875
2021-08-15 02:00:00 UTC+0000,1.25,2.5,1.05,2.5
2021-08-15 06:00:00 UTC+0000,7.0,18.9,6.8925,18.9
2021-08-15 10:00:00 UTC+0000,36.68,55.7,51.6575,55.7
2021-08-15 14:00:00 UTC+0000,5.7,50.4,7.05,50.4
2021-08-15 18:00:00 UTC+0000,0.475,3.75,0.5,3.75
2021-08-15 22:00:00 UTC+0000,0.5225,0.1,0.8,1.6875
2021-08-16 02:00:00 UTC+0000,0.905,0.12,1.25,1.2525
2021-08-16 06:00:00 UTC+0000,3.335,0.2175,7.0,4.465
2021-08-16 10:00:00 UTC+0000,17.0,0.43,36.68,7.0825
2021-08-16 14:00:00 UTC+0000,3.4975,0.46,5.7,4.6825
2021-08-16 18:00:00 UTC+0000,0.4375,0.165,0.475,1.175
2021-08-16 22:00:00 UTC+0000,14.415,0.5225,0.5225,0.6325
2021-08-17 02:00:00 UTC+0000,6.25,0.905,0.905,0.5575
2021-08-17 06:00:00 UTC+0000,3.5075,3.335,3.335,1.4175
2021-08-17 10:00:00 UTC+0000,11.0,17.0,17.0,1.915
2021-08-17 14:00:00 UTC+0000,2.5725,3.4975,3.4975,1.4175
2021-08-17 18:00:00 UTC+0000,0.27,0.4375,0.4375,0.525
2021-08-17 22:00:00 UTC+0000,3.1875,14.415,14.415,0.275
2021-08-18 02:00:00 UTC+0000,1.855,6.25,6.25,0.2675
2021-08-18 06:00:00 UTC+0000,1.785,3.5075,3.5075,0.5975
2021-08-18 10:00:00 UTC+0000,4.585,11.0,11.0,0.8325
2021-08-18 14:00:00 UTC+0000,1.25,2.5725,2.5725,0.5375
2021-08-18 18:00:00 UTC+0000,0.165,0.27,0.27,0.235
2021-08-18 22:00:00 UTC+0000,2.3,3.1875,3.1875,0.15
2021-08-19 02:00:00 UTC+0000,1.15,1.855,1.855,0.17
2021-08-19 06:00:00 UTC+0000,1.095,1.785,1.785,0.305
2021-08-19 10:00:00 UTC+0000,2.175,4.585,4.585,0.4325
2021-08-19 14:00:00 UTC+0000,0.69,1.25,1.25,0.2725
2021-08-19 18:00:00 UTC+0000,0.11,0.165,0.165,0.1325
2021-08-19 22:00:00 UTC+0000,1.04,2.3,2.3,0.1
2021-08-20 02:00:00 UTC+0000,0.7075,1.15,1.15,0.12
2021-08-20 06:00:00 UTC+0000,0.675,1.095,1.095,0.2175
2021-08-20 10:00:00 UTC+0000,1.125,2.175,2.175,0.43
2021-08-20 14:00:00 UTC+0000,0.3425,0.69,0.69,0.46
2021-08-20 18:00:00 UTC+0000,0.1575,0.11,0.11,0.165
2021-08-20 22:00:00 UTC+0000,0.535,0.7,1.04,0.7
2021-08-21 02:00:00 UTC+0000,0.4275,1.05,0.7075,1.05
2021-08-21 06:00:00 UTC+0000,0.79,6.8925,0.675,6.8925
2021-08-21 10:00:00 UTC+0000,2.4375,51.6575,1.125,51.6575
2021-08-21 14:00:00 UTC+0000,0.54,7.05,0.3425,7.05
2021-08-21 18:00:00 UTC+0000,0.135,0.5,0.1575,0.5
2021-08-21 22:00:00 UTC+0000,0.5,0.8,0.535,0.8
2021-08-22 02:00:00 UTC+0000,0.6425,1.25,0.4275,1.25
2021-08-22 06:00:00 UTC+0000,1.9375,7.0,0.79,7.0
2021-08-22 10:00:00 UTC+0000,5.7125,36.68,2.4375,36.68
2021-08-22 14:00:00 UTC+0000,1.2675,5.7,0.54,5.7
2021-08-22 18:00:00 UTC+0000,0.2475,0.475,0.135,0.475
2021-08-22 22:00:00 UTC+0000,0.5,1.04,0.5,0.5225
2021-08-23 02:00:00 UTC+0000,0.515,0.7075,0.6425,0.905
2021-08-23 06:00:00 UTC+0000,0.915,0.675,1.9375,3.335
2021-08-23 10:00:00 UTC+0000,2.56,1.125,5.7125,17.0
2021-08-23 14:00:00 UTC+0000,0.69,0.3425,1.2675,3.4975
2021-08-23 18:00:00 UTC+0000,0.195,0.1575,0.2475,0.4375
2021-08-23 22:00:00 UTC+0000,0.34,0.5,0.5,14.415
2021-08-24 02:00:00 UTC+0000,0.325,0.515,0.515,6.25
2021-08-24 06:00:00 UTC+0000,0.5775,0.915,0.915,3.5075
2021-08-24 10:00:00 UTC+0000,1.435,2.56,2.56,11.0
2021-08-24 14:00:00 UTC+0000,0.4425,0.69,0.69,2.5725
2021-08-24 18:00:00 UTC+0000,0.155,0.195,0.195,0.27
2021-08-24 22:00:00 UTC+0000,0.25,0.34,0.34,3.1875
2021-08-25 02:00:00 UTC+0000,0.225,0.325,0.325,1.855
2021-08-25 06:00:00 UTC+0000,0.5475,0.5775,0.5775,1.785
2021-08-25 10:00:00 UTC+0000,10.14,1.435,1.435,4.585
2021-08-25 14:00:00 UTC+0000,1.25,0.4425,0.4425,1.25
2021-08-25 18:00:00 UTC+0000,0.2175,0.155,0.155,0.165
2021-08-25 22:00:00 UTC+0000,0.1925,0.25,0.25,2.3
2021-08-26 02:00:00 UTC+0000,0.2325,0.225,0.225,1.15
2021-08-26 06:00:00 UTC+0000,0.4,0.5475,0.5475,1.095
2021-08-26 10:00:00 UTC+0000,2.0825,10.14,10.14,2.175
2021-08-26 14:00:00 UTC+0000,0.575,1.25,1.25,0.69
2021-08-26 18:00:00 UTC+0000,0.14,0.2175,0.2175,0.11
2021-08-26 22:00:00 UTC+0000,0.19,0.1925,0.1925,1.04
2021-08-27 02:00:00 UTC+0000,0.18,0.2325,0.2325,0.7075
2021-08-27 06:00:00 UTC+0000,0.3075,0.4,0.4,0.675
2021-08-27 10:00:00 UTC+0000,1.4375,2.0825,2.0825,1.125
2021-08-27 14:00:00 UTC+0000,0.415,0.575,0.575,0.3425
2021-08-27 18:00:00 UTC+0000,0.15,0.14,0.14,0.1575
2021-08-27 22:00:00 UTC+0000,0.4275,0.535,0.19,0.535
2021-08-28 02:00:00 UTC+0000,0.3125,0.4275,0.18,0.4275
2021-08-28 06:00:00 UTC+0000,1.5,0.79,0.3075,0.79
2021-08-28 10:00:00 UTC+0000,4.8525,2.4375,1.4375,2.4375
2021-08-28 14:00:00 UTC+0000,3.485,0.54,0.415,0.54
2021-08-28 18:00:00 UTC+0000,0.4375,0.135,0.15,0.135
2021-08-28 22:00:00 UTC+0000,0.4175,0.5,0.4275,0.5
2021-08-29 02:00:00 UTC+0000,1.15,0.6425,0.3125,0.6425
2021-08-29 06:00:00 UTC+0000,1.26,1.9375,1.5,1.9375
2021-08-29 10:00:00 UTC+0000,4.985,5.7125,4.8525,5.7125
2021-08-29 14:00:00 UTC+0000,2.275,1.2675,3.485,1.2675
2021-08-29 18:00:00 UTC+0000,0.405,0.2475,0.4375,0.2475
2021-08-29 22:00:00 UTC+0000,0.38,0.19,0.4175,0.5
2021-08-30 02:00:00 UTC+0000,0.975,0.18,1.15,0.515
2021-08-30 06:00:00 UTC+0000,0.7,0.3075,1.26,0.915
2021-08-30 10:00:00 UTC+0000,1.75,1.4375,4.985,2.56
2021-08-30 14:00:00 UTC+0000,0.885,0.415,2.275,0.69
2021-08-30 18:00:00 UTC+0000,0.2875,0.15,0.405,0.195
2021-08-30 22:00:00 UTC+0000,0.3075,0.38,0.38,0.34
2021-08-31 02:00:00 UTC+0000,0.56,0.975,0.975,0.325
2021-08-31 06:00:00 UTC+0000,0.445,0.7,0.7,0.5775
2021-08-31 10:00:00 UTC+0000,1.3475,1.75,1.75,1.435
2021-08-31 14:00:00 UTC+0000,0.56,0.885,0.885,0.4425
2021-08-31 18:00:00 UTC+0000,0.1475,0.2875,0.2875,0.155
2021-08-31 22:00:00 UTC+0000,0.23,0.3075,0.3075,0.25
2021-09-01 02:00:00 UTC+0000,0.375,0.56,0.56,0.225
2021-09-01 06:00:00 UTC+0000,0.2125,0.445,0.445,0.5475
2021-09-01 10:00:00 UTC+0000,0.9,1.3475,1.3475,10.14
2021-09-01 14:00:00 UTC+0000,0.3625,0.56,0.56,1.25
2021-09-01 18:00:00 UTC+0000,0.1025,0.1475,0.1475,0.2175
2021-09-01 22:00:00 UTC+0000,0.1575,0.23,0.23,0.1925
2021-09-02 02:00:00 UTC+0000,0.24,0.375,0.375,0.2325
2021-09-02 06:00:00 UTC+0000,0.1175,0.2125,0.2125,0.4
2021-09-02 10:00:00 UTC+0000,0.6,0.9,0.9,2.0825
2021-09-02 14:00:00 UTC+0000,0.21,0.3625,0.3625,0.575
2021-09-02 18:00:00 UTC+0000,0.065,0.1025,0.1025,0.14
2021-09-02 22:00:00 UTC+0000,0.09,0.1575,0.1575,0.19
2021-09-03 02:00:00 UTC+0000,0.1325,0.24,0.24,0.18
2021-09-03 06:00:00 UTC+0000,0.0625,0.1175,0.1175,0.3075
2021-09-03 10:00:00 UTC+0000,0.475,0.6,0.6,1.4375
2021-09-03 14:00:00 UTC+0000,0.115,0.21,0.21,0.415
2021-09-03 18:00:00 UTC+0000,0.0325,0.065,0.065,0.15
2021-09-03 22:00:00 UTC+0000,0.125,0.4275,0.09,0.4275
2021-09-04 02:00:00 UTC+0000,0.1125,0.3125,0.1325,0.3125
2021-09-04 06:00:00 UTC+0000,0.3075,1.5,0.0625,1.5
2021-09-04 10:00:00 UTC+0000,1.25,4.8525,0.475,4.8525
2021-09-04 14:00:00 UTC+0000,0.1825,3.485,0.115,3.485
2021-09-04 18:00:00 UTC+0000,0.045,0.4375,0.0325,0.4375
2021-09-04 22:00:00 UTC+0000,0.19,0.4175,0.125,0.4175
2021-09-05 02:00:00 UTC+0000,0.3,1.15,0.1125,1.15
2021-09-05 06:00:00 UTC+0000,1.62,1.26,0.3075,1.26
2021-09-05 10:00:00 UTC+0000,4.5,4.985,1.25,4.985
2021-09-05 14:00:00 UTC+0000,0.805,2.275,0.1825,2.275
2021-09-05 18:00:00 UTC+0000,0.2725,0.405,0.045,0.405
2021-09-05 22:00:00 UTC+0000,0.185,0.09,0.19,0.38
2021-09-06 02:00:00 UTC+0000,0.25,0.1325,0.3,0.975
2021-09-06 06:00:00 UTC+0000,0.605,0.0625,1.62,0.7
2021-09-06 10:00:00 UTC+0000,1.325,0.475,4.5,1.75
2021-09-06 14:00:00 UTC+0000,0.45,0.115,0.805,0.885
2021-09-06 18:00:00 UTC+0000,0.1625,0.0325,0.2725,0.2875
2021-09-06 22:00:00 UTC+0000,0.15,0.185,0.185,0.3075
2021-09-07 02:00:00 UTC+0000,0.1375,0.25,0.25,0.56
2021-09-07 06:00:00 UTC+0000,0.325,0.605,0.605,0.445
2021-09-07 10:00:00 UTC+0000,0.705,1.325,1.325,1.3475
2021-09-07 14:00:00 UTC+0000,0.2,0.45,0.45,0.56
2021-09-07 18:00:00 UTC+0000,0.09,0.1625,0.1625,0.1475
2021-09-07 22:00:00 UTC+0000,0.125,0.15,0.15,0.23
2021-09-08 02:00:00 UTC+0000,0.1275,0.1375,0.1375,0.375
2021-09-08 06:00:00 UTC+0000,0.25,0.325,0.325,0.2125
2021-09-08 10:00:00 UTC+0000,0.6825,0.705,0.705,0.9
2021-09-08 14:00:00 UTC+0000,0.1625,0.2,0.2,0.3625
2021-09-08 18:00:00 UTC+0000,0.075,0.09,0.09,0.1025
2021-09-08 22:00:00 UTC+0000,0.25,0.125,0.125,0.1575
2021-09-09 02:00:00 UTC+0000,0.1575,0.1275,0.1275,0.24
2021-09-09 06:00:00 UTC+0000,0.375,0.25,0.25,0.1175
2021-09-09 10:00:00 UTC+0000,1.0,0.6825,0.6825,0.6
2021-09-09 14:00:00 UTC+0000,0.2175,0.1625,0.1625,0.21
2021-09-09 18:00:00 UTC+0000,0.09,0.075,0.075,0.065
2021-09-09 22:00:00 UTC+0000,0.225,0.25,0.25,0.09
2021-09-10 02:00:00 UTC+0000,0.125,0.1575,0.1575,0.1325
2021-09-10 06:00:00 UTC+0000,0.1875,0.375,0.375,0.0625
2021-09-10 10:00:00 UTC+0000,0.8625,1.0,1.0,0.475
2021-09-10 14:00:00 UTC+0000,0.125,0.2175,0.2175,0.115
2021-09-10 18:00:00 UTC+0000,0.195,0.09,0.09,0.0325
2021-09-10 22:00:00 UTC+0000,0.1725,0.125,0.225,0.125
2021-09-11 02:00:00 UTC+0000,0.1875,0.1125,0.125,0.1125
2021-09-11 06:00:00 UTC+0000,0.74,0.3075,0.1875,0.3075
2021-09-11 10:00:00 UTC+0000,1.075,1.25,0.8625,1.25
2021-09-11 14:00:00 UTC+0000,0.475,0.1825,0.125,0.1825
2021-09-11 18:00:00 UTC+0000,0.225,0.045,0.195,0.045
2021-09-11 22:00:00 UTC+0000,0.2425,0.19,0.1725,0.19
2021-09-12 02:00:00 UTC+0000,0.23,0.3,0.1875,0.3
2021-09-12 06:00:00 UTC+0000,1.1875,1.62,0.74,1.62
2021-09-12 10:00:00 UTC+0000,3.18,4.5,1.075,4.5
2021-09-12 14:00:00 UTC+0000,0.75,0.805,0.475,0.805
2021-09-12 18:00:00 UTC+0000,0.3125,0.2725,0.225,0.2725
2021-09-12 22:00:00 UTC+0000,0.25,0.225,0.2425,0.185
2021-09-13 02:00:00 UTC+0000,0.25,0.125,0.23,0.25
2021-09-13 06:00:00 UTC+0000,0.725,0.1875,1.1875,0.605
2021-09-13 10:00:00 UTC+0000,1.125,0.8625,3.18,1.325
2021-09-13 14:00:00 UTC+0000,0.5325,0.125,0.75,0.45
2021-09-13 18:00:00 UTC+0000,0.25,0.195,0.3125,0.1625
2021-09-13 22:00:00 UTC+0000,0.185,0.25,0.25,0.15
2021-09-14 02:00:00 UTC+0000,0.1675,0.25,0.25,0.1375
2021-09-14 06:00:00 UTC+0000,0.4175,0.725,0.725,0.325
2021-09-14 10:00:00 UTC+0000,0.84,1.125,1.125,0.705
2021-09-14 14:00:00 UTC+0000,0.2325,0.5325,0.5325,0.2
2021-09-14 18:00:00 UTC+0000,0.1375,0.25,0.25,0.09
2021-09-14 22:00:00 UTC+0000,1.415,0.185,0.185,0.125
2021-09-15 02:00:00 UTC+0000,0.6175,0.1675,0.1675,0.1275
2021-09-15 06:00:00 UTC+0000,6.665,0.4175,0.4175,0.25
2021-09-15 10:00:00 UTC+0000,1.0675,0.84,0.84,0.6825
2021-09-15 14:00:00 UTC+0000,0.1725,0.2325,0.2325,0.1625
2021-09-15 18:00:00 UTC+0000,0.8,0.1375,0.1375,0.075
2021-09-15 22:00:00 UTC+0000,1.835,1.415,1.415,0.25
2021-09-16 02:00:00 UTC+0000,1.4975,0.6175,0.6175,0.1575
2021-09-16 06:00:00 UTC+0000,2.685,6.665,6.665,0.375
2021-09-16 10:00:00 UTC+0000,1.5825,1.0675,1.0675,1.0
2021-09-16 14:00:00 UTC+0000,0.1175,0.1725,0.1725,0.2175
2021-09-16 18:00:00 UTC+0000,0.475,0.8,0.8,0.09
2021-09-16 22:00:00 UTC+0000,1.0,1.835,1.835,0.225
2021-09-17 02:00:00 UTC+0000,0.6625,1.4975,1.4975,0.125
2021-09-17 06:00:00 UTC+0000,1.5,2.685,2.685,0.1875
2021-09-17 10:00:00 UTC+0000,0.945,1.5825,1.5825,0.8625
2021-09-17 14:00:00 UTC+0000,0.125,0.1175,0.1175,0.125
2021-09-17 18:00:00 UTC+0000,0.35,0.475,0.475,0.195
2021-09-17 22:00:00 UTC+0000,0.6625,0.1725,1.0,0.1725
2021-09-18 02:00:00 UTC+0000,0.415,0.1875,0.6625,0.1875
2021-09-18 06:00:00 UTC+0000,1.1325,0.74,1.5,0.74
2021-09-18 10:00:00 UTC+0000,1.5,1.075,0.945,1.075
2021-09-18 14:00:00 UTC+0000,0.275,0.475,0.125,0.475
2021-09-18 18:00:00 UTC+0000,0.2175,0.225,0.35,0.225
2021-09-18 22:00:00 UTC+0000,0.75,0.2425,0.6625,0.2425
2021-09-19 02:00:00 UTC+0000,0.5,0.23,0.415,0.23
2021-09-19 06:00:00 UTC+0000,1.3575,1.1875,1.1325,1.1875
2021-09-19 10:00:00 UTC+0000,2.6825,3.18,1.5,3.18
2021-09-19 14:00:00 UTC+0000,0.3325,0.75,0.275,0.75
2021-09-19 18:00:00 UTC+0000,0.16,0.3125,0.2175,0.3125
2021-09-19 22:00:00 UTC+0000,0.53,1.0,0.75,0.25
2021-09-20 02:00:00 UTC+0000,0.3375,0.6625,0.5,0.25
2021-09-20 06:00:00 UTC+0000,0.75,1.5,1.3575,0.725
2021-09-20 10:00:00 UTC+0000,1.0675,0.945,2.6825,1.125
2021-09-20 14:00:00 UTC+0000,0.2675,0.125,0.3325,0.5325
2021-09-20 18:00:00 UTC+0000,0.16,0.35,0.16,0.25
2021-09-20 22:00:00 UTC+0000,0.2975,0.53,0.53,0.185
2021-09-21 02:00:00 UTC+0000,0.21,0.3375,0.3375,0.1675
2021-09-21 06:00:00 UTC+0000,0.5175,0.75,0.75,0.4175
2021-09-21 10:00:00 UTC+0000,0.71,1.0675,1.0675,0.84
2021-09-21 14:00:00 UTC+0000,0.21,0.2675,0.2675,0.2325
2021-09-21 18:00:00 UTC+0000,0.1325,0.16,0.16,0.1375
2021-09-21 22:00:00 UTC+0000,0.25,0.2975,0.2975,1.415
2021-09-22 02:00:00 UTC+0000,0.16,0.21,0.21,0.6175
2021-09-22 06:00:00 UTC+0000,0.455,0.5175,0.5175,6.665
2021-09-22 10:00:00 UTC+0000,2.2625,0.71,0.71,1.0675
2021-09-22 14:00:00 UTC+0000,0.25,0.21,0.21,0.1725
2021-09-22 18:00:00 UTC+0000,0.25,0.1325,0.1325,0.8
2021-09-22 22:00:00 UTC+0000,1.9975,0.25,0.25,1.835
2021-09-23 02:00:00 UTC+0000,5.555,0.16,0.16,1.4975
2021-09-23 06:00:00 UTC+0000,12.07,0.455,0.455,2.685
2021-09-23 10:00:00 UTC+0000,75.0,2.2625,2.2625,1.5825
2021-09-23 14:00:00 UTC+0000,8.035,0.25,0.25,0.1175
2021-09-23 18:00:00 UTC+0000,4.5,0.25,0.25,0.475
2021-09-23 22:00:00 UTC+0000,4.75,1.9975,1.9975,1.0
2021-09-24 02:00:00 UTC+0000,2.38,5.555,5.555,0.6625
2021-09-24 06:00:00 UTC+0000,3.5,12.07,12.07,1.5
2021-09-24 10:00:00 UTC+0000,13.8875,75.0,75.0,0.945
2021-09-24 14:00:00 UTC+0000,2.25,8.035,8.035,0.125
2021-09-24 18:00:00 UTC+0000,1.3525,4.5,4.5,0.35
2021-09-24 22:00:00 UTC+0000,1.25,0.6625,4.75,0.6625
2021-09-25 02:00:00 UTC+0000,1.1875,0.415,2.38,0.415
2021-09-25 06:00:00 UTC+0000,2.0,1.1325,3.5,1.1325
2021-09-25 10:00:00 UTC+0000,4.9125,1.5,13.8875,1.5
2021-09-25 14:00:00 UTC+0000,0.85,0.275,2.25,0.275
2021-09-25 18:00:00 UTC+0000,0.6675,0.2175,1.3525,0.2175
2021-09-25 22:00:00 UTC+0000,0.875,0.75,1.25,0.75
2021-09-26 02:00:00 UTC+0000,0.9075,0.5,1.1875,0.5
2021-09-26 06:00:00 UTC+0000,1.3825,1.3575,2.0,1.3575
2021-09-26 10:00:00 UTC+0000,4.2675,2.6825,4.9125,2.6825
2021-09-26 14:00:00 UTC+0000,0.56,0.3325,0.85,0.3325
2021-09-26 18:00:00 UTC+0000,0.4375,0.16,0.6675,0.16
2021-09-26 22:00:00 UTC+0000,0.645,4.75,0.875,0.53
2021-09-27 02:00:00 UTC+0000,0.6525,2.38,0.9075,0.3375
2021-09-27 06:00:00 UTC+0000,0.85,3.5,1.3825,0.75
2021-09-27 10:00:00 UTC+0000,1.71,13.8875,4.2675,1.0675
2021-09-27 14:00:00 UTC+0000,0.34,2.25,0.56,0.2675
2021-09-27 18:00:00 UTC+0000,0.3125,1.3525,0.4375,0.16
2021-09-27 22:00:00 UTC+0000,0.6125,0.645,0.645,0.2975
2021-09-28 02:00:00 UTC+0000,0.725,0.6525,0.6525,0.21
2021-09-28 06:00:00 UTC+0000,0.555,0.85,0.85,0.5175
2021-09-28 10:00:00 UTC+0000,1.16,1.71,1.71,0.71
2021-09-28 14:00:00 UTC+0000,0.2225,0.34,0.34,0.21
2021-09-28 18:00:00 UTC+0000,0.2075,0.3125,0.3125,0.1325
2021-09-28 22:00:00 UTC+0000,0.5,0.6125,0.6125,0.25
2021-09-29 02:00:00 UTC+0000,0.49,0.725,0.725,0.16
2021-09-29 06:00:00 UTC+0000,0.4225,0.555,0.555,0.455
2021-09-29 10:00:00 UTC+0000,1.1875,1.16,1.16,2.2625
2021-09-29 14:00:00 UTC+0000,0.275,0.2225,0.2225,0.25
2021-09-29 18:00:00 UTC+0000,3.2875,0.2075,0.2075,0.25
2021-09-29 22:00:00 UTC+0000,13.0,0.5,0.5,1.9975
2021-09-30 02:00:00 UTC+0000,8.455,0.49,0.49,5.555
2021-09-30 06:00:00 UTC+0000,5.8,0.4225,0.4225,12.07
2021-09-30 10:00:00 UTC+0000,22.915,1.1875,1.1875,75.0
2021-09-30 14:00:00 UTC+0000,2.35,0.275,0.275,8.035
2021-09-30 18:00:00 UTC+0000,2.35,3.2875,3.2875,4.5
2021-09-30 22:00:00 UTC+0000,10.37,13.0,13.0,4.75
2021-10-01 02:00:00 UTC+0000,4.8,8.455,8.455,2.38
2021-10-01 06:00:00 UTC+0000,3.75,5.8,5.8,3.5
2021-10-01 10:00:00 UTC+0000,15.395,22.915,22.915,13.8875
2021-10-01 14:00:00 UTC+0000,1.7,2.35,2.35,2.25
2021-10-01 18:00:00 UTC+0000,1.5325,2.35,2.35,1.3525
2021-10-01 22:00:00 UTC+0000,6.4525,1.25,10.37,1.25
2021-10-02 02:00:00 UTC+0000,3.1025,1.1875,4.8,1.1875
2021-10-02 06:00:00 UTC+0000,2.4725,2.0,3.75,2.0
2021-10-02 10:00:00 UTC+0000,10.3775,4.9125,15.395,4.9125
2021-10-02 14:00:00 UTC+0000,1.68,0.85,1.7,0.85
2021-10-02 18:00:00 UTC+0000,9.6875,0.6675,1.5325,0.6675
2021-10-02 22:00:00 UTC+0000,85.1025,0.875,6.4525,0.875
2021-10-03 02:00:00 UTC+0000,88.025,0.9075,3.1025,0.9075
2021-10-03 06:00:00 UTC+0000,35.67,1.3825,2.4725,1.3825
2021-10-03 10:00:00 UTC+0000,37.5,4.2675,10.3775,4.2675
2021-10-03 14:00:00 UTC+0000,23.5,0.56,1.68,0.56
2021-10-03 18:00:00 UTC+0000,11.665,0.4375,9.6875,0.4375
2021-10-03 22:00:00 UTC+0000,17.375,10.37,85.1025,0.645
2021-10-04 02:00:00 UTC+0000,13.975,4.8,88.025,0.6525
2021-10-04 06:00:00 UTC+0000,6.675,3.75,35.67,0.85
2021-10-04 10:00:00 UTC+0000,8.25,15.395,37.5,1.71
2021-10-04 14:00:00 UTC+0000,5.3525,1.7,23.5,0.34
2021-10-04 18:00:00 UTC+0000,3.005,1.5325,11.665,0.3125
2021-10-04 22:00:00 UTC+0000,7.8125,17.375,17.375,0.6125
2021-10-05 02:00:00 UTC+0000,5.625,13.975,13.975,0.725
2021-10-05 06:00:00 UTC+0000,2.9375,6.675,6.675,0.555
2021-10-05 10:00:00 UTC+0000,4.1,8.25,8.25,1.16
2021-10-05 14:00:00 UTC+0000,2.25,5.3525,5.3525,0.2225
2021-10-05 18:00:00 UTC+0000,2.2225,3.005,3.005,0.2075
2021-10-05 22:00:00 UTC+0000,8.5,7.8125,7.8125,0.5
2021-10-06 02:00:00 UTC+0000,3.525,5.625,5.625,0.49
2021-10-06 06:00:00 UTC+0000,1.7475,2.9375,2.9375,0.4225
2021-10-06 10:00:00 UTC+0000,3.03,4.1,4.1,1.1875
2021-10-06 14:00:00 UTC+0000,1.6675,2.25,2.25,0.275
2021-10-06 18:00:00 UTC+0000,1.45,2.2225,2.2225,3.2875
2021-10-06 22:00:00 UTC+0000,6.0,8.5,8.5,13.0
2021-10-07 02:00:00 UTC+0000,2.89,3.525,3.525,8.455
2021-10-07 06:00:00 UTC+0000,1.31,1.7475,1.7475,5.8
2021-10-07 10:00:00 UTC+0000,10.0,3.03,3.03,22.915
2021-10-07 14:00:00 UTC+0000,1.0,1.6675,1.6675,2.35
2021-10-07 18:00:00 UTC+0000,1.225,1.45,1.45,2.35
