time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2021-03-14 23:00:00 UTC+0000,40.67,17.61,-4.92,47.3
2021-03-15 00:00:00 UTC+0000,37.01,15.8,-2.94,45.5
2021-03-15 01:00:00 UTC+0000,36.07,4.59,-0.1,44.48
2021-03-15 02:00:00 UTC+0000,35.03,4.58,-1.06,43.02
2021-03-15 03:00:00 UTC+0000,33.26,10.71,-0.08,45.0
2021-03-15 04:00:00 UTC+0000,40.69,21.02,-0.02,50.06
2021-03-15 05:00:00 UTC+0000,55.6,32.63,-0.1,63.92
2021-03-15 06:00:00 UTC+0000,62.47,39.95,0.0,79.27
2021-03-15 07:00:00 UTC+0000,64.89,36.33,4.66,86.66
2021-03-15 08:00:00 UTC+0000,61.55,24.12,19.91,67.9
2021-03-15 09:00:00 UTC+0000,55.05,0.07,14.15,59.34
2021-03-15 10:00:00 UTC+0000,50.42,0.01,9.97,57.73
2021-03-15 11:00:00 UTC+0000,47.98,-5.09,8.51,55.77
2021-03-15 12:00:00 UTC+0000,45.2,-1.14,-0.01,54.48
2021-03-15 13:00:00 UTC+0000,40.77,0.09,-0.02,54.15
2021-03-15 14:00:00 UTC+0000,39.52,25.35,0.13,55.41
2021-03-15 15:00:00 UTC+0000,42.61,28.21,17.2,58.64
2021-03-15 16:00:00 UTC+0000,50.6,39.99,28.86,70.0
2021-03-15 17:00:00 UTC+0000,61.97,50.58,49.51,100.87
2021-03-15 18:00:00 UTC+0000,67.82,52.84,57.28,103.71
2021-03-15 19:00:00 UTC+0000,59.93,37.95,45.26,66.18
2021-03-15 20:00:00 UTC+0000,55.9,31.56,43.76,59.16
2021-03-15 21:00:00 UTC+0000,50.76,34.3,46.9,56.87
2021-03-15 22:00:00 UTC+0000,46.86,32.81,41.23,53.14
2021-03-15 23:00:00 UTC+0000,45.46,40.67,40.67,47.52
2021-03-16 00:00:00 UTC+0000,44.76,37.01,37.01,46.66
2021-03-16 01:00:00 UTC+0000,44.77,36.07,36.07,43.77
2021-03-16 02:00:00 UTC+0000,43.08,35.03,35.03,43.09
2021-03-16 03:00:00 UTC+0000,44.1,33.26,33.26,43.59
2021-03-16 04:00:00 UTC+0000,47.4,40.69,40.69,48.26
2021-03-16 05:00:00 UTC+0000,59.1,55.6,55.6,61.7
2021-03-16 06:00:00 UTC+0000,66.29,62.47,62.47,73.4
2021-03-16 07:00:00 UTC+0000,68.92,64.89,64.89,81.35
2021-03-16 08:00:00 UTC+0000,62.49,61.55,61.55,72.55
2021-03-16 09:00:00 UTC+0000,59.93,55.05,55.05,63.02
2021-03-16 10:00:00 UTC+0000,58.62,50.42,50.42,59.7
2021-03-16 11:00:00 UTC+0000,54.84,47.98,47.98,57.94
2021-03-16 12:00:00 UTC+0000,48.08,45.2,45.2,56.47
2021-03-16 13:00:00 UTC+0000,48.61,40.77,40.77,56.49
2021-03-16 14:00:00 UTC+0000,52.98,39.52,39.52,57.39
2021-03-16 15:00:00 UTC+0000,59.99,42.61,42.61,57.05
2021-03-16 16:00:00 UTC+0000,65.96,50.6,50.6,65.0
2021-03-16 17:00:00 UTC+0000,70.7,61.97,61.97,90.16
2021-03-16 18:00:00 UTC+0000,77.71,67.82,67.82,93.3
2021-03-16 19:00:00 UTC+0000,61.4,59.93,59.93,70.0
2021-03-16 20:00:00 UTC+0000,56.01,55.9,55.9,61.7
2021-03-16 21:00:00 UTC+0000,53.88,50.76,50.76,58.3
2021-03-16 22:00:00 UTC+0000,49.19,46.86,46.86,53.57
2021-03-16 23:00:00 UTC+0000,46.14,45.46,45.46,55.57
2021-03-17 00:00:00 UTC+0000,45.47,44.76,44.76,53.05
2021-03-17 01:00:00 UTC+0000,44.45,44.77,44.77,50.03
2021-03-17 02:00:00 UTC+0000,44.4,43.08,43.08,49.04
2021-03-17 03:00:00 UTC+0000,45.39,44.1,44.1,49.0
2021-03-17 04:00:00 UTC+0000,48.83,47.4,47.4,53.08
2021-03-17 05:00:00 UTC+0000,53.81,59.1,59.1,58.9
2021-03-17 06:00:00 UTC+0000,63.21,66.29,66.29,69.9
2021-03-17 07:00:00 UTC+0000,64.0,68.92,68.92,68.08
2021-03-17 08:00:00 UTC+0000,62.55,62.49,62.49,58.48
2021-03-17 09:00:00 UTC+0000,57.51,59.93,59.93,50.95
2021-03-17 10:00:00 UTC+0000,59.57,58.62,58.62,50.39
2021-03-17 11:00:00 UTC+0000,54.82,54.84,54.84,47.26
2021-03-17 12:00:00 UTC+0000,51.69,48.08,48.08,45.98
2021-03-17 13:00:00 UTC+0000,50.31,48.61,48.61,45.77
2021-03-17 14:00:00 UTC+0000,49.95,52.98,52.98,47.1
2021-03-17 15:00:00 UTC+0000,55.64,59.99,59.99,49.03
2021-03-17 16:00:00 UTC+0000,66.2,65.96,65.96,55.1
2021-03-17 17:00:00 UTC+0000,77.79,70.7,70.7,58.51
2021-03-17 18:00:00 UTC+0000,85.0,77.71,77.71,56.88
2021-03-17 19:00:00 UTC+0000,69.28,61.4,61.4,45.04
2021-03-17 20:00:00 UTC+0000,64.55,56.01,56.01,41.36
2021-03-17 21:00:00 UTC+0000,62.46,53.88,53.88,37.11
2021-03-17 22:00:00 UTC+0000,60.46,49.19,49.19,24.12
2021-03-17 23:00:00 UTC+0000,51.12,46.14,46.14,17.8
2021-03-18 00:00:00 UTC+0000,49.56,45.47,45.47,0.1
2021-03-18 01:00:00 UTC+0000,48.17,44.45,44.45,0.01
2021-03-18 02:00:00 UTC+0000,47.94,44.4,44.4,0.0
2021-03-18 03:00:00 UTC+0000,47.03,45.39,45.39,0.03
2021-03-18 04:00:00 UTC+0000,51.53,48.83,48.83,14.95
2021-03-18 05:00:00 UTC+0000,66.05,53.81,53.81,24.97
2021-03-18 06:00:00 UTC+0000,79.15,63.21,63.21,37.9
2021-03-18 07:00:00 UTC+0000,78.34,64.0,64.0,39.83
2021-03-18 08:00:00 UTC+0000,75.0,62.55,62.55,38.28
2021-03-18 09:00:00 UTC+0000,69.51,57.51,57.51,35.84
2021-03-18 10:00:00 UTC+0000,68.0,59.57,59.57,35.76
2021-03-18 11:00:00 UTC+0000,65.31,54.82,54.82,37.88
2021-03-18 12:00:00 UTC+0000,62.21,51.69,51.69,30.27
2021-03-18 13:00:00 UTC+0000,61.15,50.31,50.31,26.21
2021-03-18 14:00:00 UTC+0000,62.9,49.95,49.95,30.77
2021-03-18 15:00:00 UTC+0000,64.53,55.64,55.64,34.09
2021-03-18 16:00:00 UTC+0000,75.22,66.2,66.2,38.97
2021-03-18 17:00:00 UTC+0000,88.99,77.79,77.79,48.33
2021-03-18 18:00:00 UTC+0000,98.71,85.0,85.0,55.93
2021-03-18 19:00:00 UTC+0000,70.91,69.28,69.28,39.98
2021-03-18 20:00:00 UTC+0000,61.9,64.55,64.55,31.23
2021-03-18 21:00:00 UTC+0000,60.12,62.46,62.46,27.08
2021-03-18 22:00:00 UTC+0000,53.23,60.46,60.46,12.13
2021-03-18 23:00:00 UTC+0000,61.12,51.12,51.12,17.61
2021-03-19 00:00:00 UTC+0000,56.24,49.56,49.56,15.8
2021-03-19 01:00:00 UTC+0000,50.89,48.17,48.17,4.59
2021-03-19 02:00:00 UTC+0000,48.5,47.94,47.94,4.58
2021-03-19 03:00:00 UTC+0000,50.0,47.03,47.03,10.71
2021-03-19 04:00:00 UTC+0000,52.1,51.53,51.53,21.02
2021-03-19 05:00:00 UTC+0000,67.02,66.05,66.05,32.63
2021-03-19 06:00:00 UTC+0000,71.55,79.15,79.15,39.95
2021-03-19 07:00:00 UTC+0000,71.53,78.34,78.34,36.33
2021-03-19 08:00:00 UTC+0000,64.1,75.0,75.0,24.12
2021-03-19 09:00:00 UTC+0000,50.42,69.51,69.51,0.07
2021-03-19 10:00:00 UTC+0000,45.31,68.0,68.0,0.01
2021-03-19 11:00:00 UTC+0000,44.53,65.31,65.31,-5.09
2021-03-19 12:00:00 UTC+0000,43.5,62.21,62.21,-1.14
2021-03-19 13:00:00 UTC+0000,43.16,61.15,61.15,0.09
2021-03-19 14:00:00 UTC+0000,43.53,62.9,62.9,25.35
2021-03-19 15:00:00 UTC+0000,47.67,64.53,64.53,28.21
2021-03-19 16:00:00 UTC+0000,55.58,75.22,75.22,39.99
2021-03-19 17:00:00 UTC+0000,65.96,88.99,88.99,50.58
2021-03-19 18:00:00 UTC+0000,72.99,98.71,98.71,52.84
2021-03-19 19:00:00 UTC+0000,66.4,70.91,70.91,37.95
2021-03-19 20:00:00 UTC+0000,61.99,61.9,61.9,31.56
2021-03-19 21:00:00 UTC+0000,60.64,60.12,60.12,34.3
2021-03-19 22:00:00 UTC+0000,60.11,53.23,53.23,32.81
2021-03-19 23:00:00 UTC+0000,58.82,26.61,61.12,26.61
2021-03-20 00:00:00 UTC+0000,55.74,24.58,56.24,24.58
2021-03-20 01:00:00 UTC+0000,56.35,20.73,50.89,20.73
2021-03-20 02:00:00 UTC+0000,50.81,17.32,48.5,17.32
2021-03-20 03:00:00 UTC+0000,50.0,18.23,50.0,18.23
2021-03-20 04:00:00 UTC+0000,51.03,17.4,52.1,17.4
2021-03-20 05:00:00 UTC+0000,52.54,22.84,67.02,22.84
2021-03-20 06:00:00 UTC+0000,56.72,17.15,71.55,17.15
2021-03-20 07:00:00 UTC+0000,53.36,4.07,71.53,4.07
2021-03-20 08:00:00 UTC+0000,51.29,2.95,64.1,2.95
2021-03-20 09:00:00 UTC+0000,47.07,0.08,50.42,0.08
2021-03-20 10:00:00 UTC+0000,45.67,0.0,45.31,0.0
2021-03-20 11:00:00 UTC+0000,45.08,-3.17,44.53,-3.17
2021-03-20 12:00:00 UTC+0000,43.05,-8.66,43.5,-8.66
2021-03-20 13:00:00 UTC+0000,40.98,-8.74,43.16,-8.74
2021-03-20 14:00:00 UTC+0000,44.0,-4.7,43.53,-4.7
2021-03-20 15:00:00 UTC+0000,44.92,-0.99,47.67,-0.99
2021-03-20 16:00:00 UTC+0000,49.94,16.1,55.58,16.1
2021-03-20 17:00:00 UTC+0000,62.5,32.5,65.96,32.5
2021-03-20 18:00:00 UTC+0000,68.09,42.63,72.99,42.63
2021-03-20 19:00:00 UTC+0000,59.94,24.94,66.4,24.94
2021-03-20 20:00:00 UTC+0000,49.03,4.38,61.99,4.38
2021-03-20 21:00:00 UTC+0000,48.92,20.02,60.64,20.02
2021-03-20 22:00:00 UTC+0000,46.4,-0.01,60.11,-0.01
2021-03-20 23:00:00 UTC+0000,39.65,-4.92,58.82,-4.92
2021-03-21 00:00:00 UTC+0000,29.02,-2.94,55.74,-2.94
2021-03-21 01:00:00 UTC+0000,31.43,-0.1,56.35,-0.1
2021-03-21 02:00:00 UTC+0000,26.74,-1.06,50.81,-1.06
2021-03-21 03:00:00 UTC+0000,26.79,-0.08,50.0,-0.08
2021-03-21 04:00:00 UTC+0000,23.66,-0.02,51.03,-0.02
2021-03-21 05:00:00 UTC+0000,13.8,-0.1,52.54,-0.1
2021-03-21 06:00:00 UTC+0000,22.87,0.0,56.72,0.0
2021-03-21 07:00:00 UTC+0000,29.67,4.66,53.36,4.66
2021-03-21 08:00:00 UTC+0000,31.21,19.91,51.29,19.91
2021-03-21 09:00:00 UTC+0000,28.17,14.15,47.07,14.15
2021-03-21 10:00:00 UTC+0000,34.87,9.97,45.67,9.97
2021-03-21 11:00:00 UTC+0000,33.46,8.51,45.08,8.51
2021-03-21 12:00:00 UTC+0000,23.34,-0.01,43.05,-0.01
2021-03-21 13:00:00 UTC+0000,21.2,-0.02,40.98,-0.02
2021-03-21 14:00:00 UTC+0000,22.59,0.13,44.0,0.13
2021-03-21 15:00:00 UTC+0000,30.0,17.2,44.92,17.2
2021-03-21 16:00:00 UTC+0000,41.3,28.86,49.94,28.86
2021-03-21 17:00:00 UTC+0000,56.05,49.51,62.5,49.51
2021-03-21 18:00:00 UTC+0000,64.82,57.28,68.09,57.28
2021-03-21 19:00:00 UTC+0000,59.47,45.26,59.94,45.26
2021-03-21 20:00:00 UTC+0000,54.8,43.76,49.03,43.76
2021-03-21 21:00:00 UTC+0000,55.27,46.9,48.92,46.9
2021-03-21 22:00:00 UTC+0000,49.85,41.23,46.4,41.23
2021-03-21 23:00:00 UTC+0000,49.55,61.12,39.65,40.67
2021-03-22 00:00:00 UTC+0000,48.74,56.24,29.02,37.01
2021-03-22 01:00:00 UTC+0000,47.76,50.89,31.43,36.07
2021-03-22 02:00:00 UTC+0000,47.01,48.5,26.74,35.03
2021-03-22 03:00:00 UTC+0000,47.4,50.0,26.79,33.26
2021-03-22 04:00:00 UTC+0000,50.56,52.1,23.66,40.69
2021-03-22 05:00:00 UTC+0000,62.0,67.02,13.8,55.6
2021-03-22 06:00:00 UTC+0000,73.0,71.55,22.87,62.47
2021-03-22 07:00:00 UTC+0000,74.9,71.53,29.67,64.89
2021-03-22 08:00:00 UTC+0000,71.6,64.1,31.21,61.55
2021-03-22 09:00:00 UTC+0000,65.46,50.42,28.17,55.05
2021-03-22 10:00:00 UTC+0000,62.43,45.31,34.87,50.42
2021-03-22 11:00:00 UTC+0000,59.41,44.53,33.46,47.98
2021-03-22 12:00:00 UTC+0000,53.78,43.5,23.34,45.2
2021-03-22 13:00:00 UTC+0000,51.95,43.16,21.2,40.77
2021-03-22 14:00:00 UTC+0000,51.01,43.53,22.59,39.52
2021-03-22 15:00:00 UTC+0000,54.01,47.67,30.0,42.61
2021-03-22 16:00:00 UTC+0000,63.98,55.58,41.3,50.6
2021-03-22 17:00:00 UTC+0000,75.5,65.96,56.05,61.97
2021-03-22 18:00:00 UTC+0000,90.47,72.99,64.82,67.82
2021-03-22 19:00:00 UTC+0000,75.0,66.4,59.47,59.93
2021-03-22 20:00:00 UTC+0000,65.43,61.99,54.8,55.9
2021-03-22 21:00:00 UTC+0000,60.8,60.64,55.27,50.76
2021-03-22 22:00:00 UTC+0000,49.7,60.11,49.85,46.86
2021-03-22 23:00:00 UTC+0000,54.55,49.55,49.55,45.46
2021-03-23 00:00:00 UTC+0000,53.86,48.74,48.74,44.76
2021-03-23 01:00:00 UTC+0000,50.68,47.76,47.76,44.77
2021-03-23 02:00:00 UTC+0000,50.61,47.01,47.01,43.08
2021-03-23 03:00:00 UTC+0000,52.56,47.4,47.4,44.1
2021-03-23 04:00:00 UTC+0000,58.74,50.56,50.56,47.4
2021-03-23 05:00:00 UTC+0000,65.25,62.0,62.0,59.1
2021-03-23 06:00:00 UTC+0000,74.37,73.0,73.0,66.29
2021-03-23 07:00:00 UTC+0000,75.9,74.9,74.9,68.92
2021-03-23 08:00:00 UTC+0000,69.2,71.6,71.6,62.49
2021-03-23 09:00:00 UTC+0000,63.46,65.46,65.46,59.93
2021-03-23 10:00:00 UTC+0000,62.1,62.43,62.43,58.62
2021-03-23 11:00:00 UTC+0000,61.97,59.41,59.41,54.84
2021-03-23 12:00:00 UTC+0000,57.58,53.78,53.78,48.08
2021-03-23 13:00:00 UTC+0000,58.69,51.95,51.95,48.61
2021-03-23 14:00:00 UTC+0000,58.43,51.01,51.01,52.98
2021-03-23 15:00:00 UTC+0000,60.02,54.01,54.01,59.99
2021-03-23 16:00:00 UTC+0000,64.64,63.98,63.98,65.96
2021-03-23 17:00:00 UTC+0000,71.4,75.5,75.5,70.7
2021-03-23 18:00:00 UTC+0000,83.49,90.47,90.47,77.71
2021-03-23 19:00:00 UTC+0000,72.48,75.0,75.0,61.4
2021-03-23 20:00:00 UTC+0000,64.57,65.43,65.43,56.01
2021-03-23 21:00:00 UTC+0000,60.47,60.8,60.8,53.88
2021-03-23 22:00:00 UTC+0000,51.0,49.7,49.7,49.19
2021-03-23 23:00:00 UTC+0000,47.59,54.55,54.55,46.14
2021-03-24 00:00:00 UTC+0000,47.41,53.86,53.86,45.47
2021-03-24 01:00:00 UTC+0000,44.95,50.68,50.68,44.45
2021-03-24 02:00:00 UTC+0000,45.43,50.61,50.61,44.4
2021-03-24 03:00:00 UTC+0000,47.48,52.56,52.56,45.39
2021-03-24 04:00:00 UTC+0000,49.06,58.74,58.74,48.83
2021-03-24 05:00:00 UTC+0000,64.97,65.25,65.25,53.81
2021-03-24 06:00:00 UTC+0000,65.78,74.37,74.37,63.21
2021-03-24 07:00:00 UTC+0000,67.93,75.9,75.9,64.0
2021-03-24 08:00:00 UTC+0000,50.87,69.2,69.2,62.55
2021-03-24 09:00:00 UTC+0000,44.04,63.46,63.46,57.51
2021-03-24 10:00:00 UTC+0000,44.37,62.1,62.1,59.57
2021-03-24 11:00:00 UTC+0000,43.95,61.97,61.97,54.82
2021-03-24 12:00:00 UTC+0000,44.82,57.58,57.58,51.69
2021-03-24 13:00:00 UTC+0000,45.21,58.69,58.69,50.31
2021-03-24 14:00:00 UTC+0000,48.87,58.43,58.43,49.95
2021-03-24 15:00:00 UTC+0000,52.07,60.02,60.02,55.64
2021-03-24 16:00:00 UTC+0000,61.32,64.64,64.64,66.2
2021-03-24 17:00:00 UTC+0000,70.91,71.4,71.4,77.79
2021-03-24 18:00:00 UTC+0000,84.0,83.49,83.49,85.0
2021-03-24 19:00:00 UTC+0000,73.58,72.48,72.48,69.28
2021-03-24 20:00:00 UTC+0000,66.75,64.57,64.57,64.55
2021-03-24 21:00:00 UTC+0000,62.5,60.47,60.47,62.46
2021-03-24 22:00:00 UTC+0000,59.1,51.0,51.0,60.46
2021-03-24 23:00:00 UTC+0000,54.56,47.59,47.59,51.12
2021-03-25 00:00:00 UTC+0000,50.31,47.41,47.41,49.56
2021-03-25 01:00:00 UTC+0000,49.68,44.95,44.95,48.17
2021-03-25 02:00:00 UTC+0000,48.87,45.43,45.43,47.94
2021-03-25 03:00:00 UTC+0000,50.2,47.48,47.48,47.03
2021-03-25 04:00:00 UTC+0000,58.87,49.06,49.06,51.53
2021-03-25 05:00:00 UTC+0000,68.8,64.97,64.97,66.05
2021-03-25 06:00:00 UTC+0000,74.97,65.78,65.78,79.15
2021-03-25 07:00:00 UTC+0000,74.93,67.93,67.93,78.34
2021-03-25 08:00:00 UTC+0000,67.04,50.87,50.87,75.0
2021-03-25 09:00:00 UTC+0000,57.9,44.04,44.04,69.51
2021-03-25 10:00:00 UTC+0000,46.42,44.37,44.37,68.0
2021-03-25 11:00:00 UTC+0000,46.07,43.95,43.95,65.31
2021-03-25 12:00:00 UTC+0000,46.9,44.82,44.82,62.21
2021-03-25 13:00:00 UTC+0000,48.87,45.21,45.21,61.15
2021-03-25 14:00:00 UTC+0000,48.0,48.87,48.87,62.9
2021-03-25 15:00:00 UTC+0000,55.71,52.07,52.07,64.53
2021-03-25 16:00:00 UTC+0000,63.26,61.32,61.32,75.22
2021-03-25 17:00:00 UTC+0000,72.15,70.91,70.91,88.99
2021-03-25 18:00:00 UTC+0000,85.43,84.0,84.0,98.71
2021-03-25 19:00:00 UTC+0000,72.34,73.58,73.58,70.91
2021-03-25 20:00:00 UTC+0000,62.9,66.75,66.75,61.9
2021-03-25 21:00:00 UTC+0000,59.31,62.5,62.5,60.12
2021-03-25 22:00:00 UTC+0000,48.98,59.1,59.1,53.23
2021-03-25 23:00:00 UTC+0000,52.3,54.56,54.56,61.12
2021-03-26 00:00:00 UTC+0000,50.05,50.31,50.31,56.24
2021-03-26 01:00:00 UTC+0000,48.88,49.68,49.68,50.89
2021-03-26 02:00:00 UTC+0000,46.07,48.87,48.87,48.5
2021-03-26 03:00:00 UTC+0000,45.62,50.2,50.2,50.0
2021-03-26 04:00:00 UTC+0000,49.91,58.87,58.87,52.1
2021-03-26 05:00:00 UTC+0000,61.16,68.8,68.8,67.02
2021-03-26 06:00:00 UTC+0000,65.81,74.97,74.97,71.55
2021-03-26 07:00:00 UTC+0000,63.67,74.93,74.93,71.53
2021-03-26 08:00:00 UTC+0000,48.01,67.04,67.04,64.1
2021-03-26 09:00:00 UTC+0000,42.89,57.9,57.9,50.42
2021-03-26 10:00:00 UTC+0000,37.65,46.42,46.42,45.31
2021-03-26 11:00:00 UTC+0000,36.9,46.07,46.07,44.53
2021-03-26 12:00:00 UTC+0000,34.73,46.9,46.9,43.5
2021-03-26 13:00:00 UTC+0000,37.09,48.87,48.87,43.16
2021-03-26 14:00:00 UTC+0000,45.15,48.0,48.0,43.53
2021-03-26 15:00:00 UTC+0000,50.29,55.71,55.71,47.67
2021-03-26 16:00:00 UTC+0000,60.68,63.26,63.26,55.58
2021-03-26 17:00:00 UTC+0000,62.43,72.15,72.15,65.96
2021-03-26 18:00:00 UTC+0000,69.01,85.43,85.43,72.99
2021-03-26 19:00:00 UTC+0000,64.3,72.34,72.34,66.4
2021-03-26 20:00:00 UTC+0000,57.39,62.9,62.9,61.99
2021-03-26 21:00:00 UTC+0000,53.33,59.31,59.31,60.64
2021-03-26 22:00:00 UTC+0000,49.58,48.98,48.98,60.11
2021-03-26 23:00:00 UTC+0000,43.0,58.82,52.3,58.82
2021-03-27 00:00:00 UTC+0000,38.09,55.74,50.05,55.74
2021-03-27 01:00:00 UTC+0000,36.0,56.35,48.88,56.35
2021-03-27 02:00:00 UTC+0000,34.03,50.81,46.07,50.81
2021-03-27 03:00:00 UTC+0000,29.64,50.0,45.62,50.0
2021-03-27 04:00:00 UTC+0000,34.09,51.03,49.91,51.03
2021-03-27 05:00:00 UTC+0000,34.32,52.54,61.16,52.54
2021-03-27 06:00:00 UTC+0000,30.49,56.72,65.81,56.72
2021-03-27 07:00:00 UTC+0000,25.1,53.36,63.67,53.36
2021-03-27 08:00:00 UTC+0000,13.0,51.29,48.01,51.29
2021-03-27 09:00:00 UTC+0000,5.12,47.07,42.89,47.07
2021-03-27 10:00:00 UTC+0000,-2.89,45.67,37.65,45.67
2021-03-27 11:00:00 UTC+0000,-49.9,45.08,36.9,45.08
2021-03-27 12:00:00 UTC+0000,-39.26,43.05,34.73,43.05
2021-03-27 13:00:00 UTC+0000,-29.96,40.98,37.09,40.98
2021-03-27 14:00:00 UTC+0000,-1.81,44.0,45.15,44.0
2021-03-27 15:00:00 UTC+0000,19.49,44.92,50.29,44.92
2021-03-27 16:00:00 UTC+0000,42.4,49.94,60.68,49.94
2021-03-27 17:00:00 UTC+0000,57.5,62.5,62.43,62.5
2021-03-27 18:00:00 UTC+0000,66.1,68.09,69.01,68.09
2021-03-27 19:00:00 UTC+0000,59.02,59.94,64.3,59.94
2021-03-27 20:00:00 UTC+0000,49.42,49.03,57.39,49.03
2021-03-27 21:00:00 UTC+0000,53.0,48.92,53.33,48.92
2021-03-27 22:00:00 UTC+0000,46.68,46.4,49.58,46.4
2021-03-27 23:00:00 UTC+0000,43.77,39.65,43.0,39.65
2021-03-28 00:00:00 UTC+0000,38.62,29.02,38.09,29.02
2021-03-28 01:00:00 UTC+0000,35.43,31.43,36.0,31.43
2021-03-28 02:00:00 UTC+0000,35.0,26.74,34.03,26.74
2021-03-28 03:00:00 UTC+0000,35.07,26.79,29.64,26.79
2021-03-28 04:00:00 UTC+0000,35.67,23.66,34.09,23.66
2021-03-28 05:00:00 UTC+0000,35.72,13.8,34.32,13.8
2021-03-28 06:00:00 UTC+0000,27.68,22.87,30.49,22.87
2021-03-28 07:00:00 UTC+0000,30.0,29.67,25.1,29.67
2021-03-28 08:00:00 UTC+0000,21.22,31.21,13.0,31.21
2021-03-28 09:00:00 UTC+0000,1.88,28.17,5.12,28.17
2021-03-28 10:00:00 UTC+0000,-19.04,34.87,-2.89,34.87
2021-03-28 11:00:00 UTC+0000,-49.99,33.46,-49.9,33.46
2021-03-28 12:00:00 UTC+0000,-49.97,23.34,-39.26,23.34
2021-03-28 13:00:00 UTC+0000,-40.99,21.2,-29.96,21.2
2021-03-28 14:00:00 UTC+0000,-12.14,22.59,-1.81,22.59
2021-03-28 15:00:00 UTC+0000,4.55,30.0,19.49,30.0
2021-03-28 16:00:00 UTC+0000,35.3,41.3,42.4,41.3
2021-03-28 17:00:00 UTC+0000,43.04,56.05,57.5,56.05
2021-03-28 18:00:00 UTC+0000,48.34,64.82,66.1,64.82
2021-03-28 19:00:00 UTC+0000,40.98,59.47,59.02,59.47
2021-03-28 20:00:00 UTC+0000,40.97,54.8,49.42,54.8
2021-03-28 21:00:00 UTC+0000,38.68,55.27,53.0,55.27
2021-03-28 22:00:00 UTC+0000,27.56,48.98,46.68,49.85
2021-03-28 23:00:00 UTC+0000,23.03,52.3,43.77,49.55
2021-03-29 00:00:00 UTC+0000,22.12,50.05,38.62,48.74
2021-03-29 01:00:00 UTC+0000,22.79,48.88,35.43,47.76
2021-03-29 02:00:00 UTC+0000,23.44,46.07,35.0,47.01
2021-03-29 03:00:00 UTC+0000,35.54,45.62,35.07,47.4
2021-03-29 04:00:00 UTC+0000,51.33,49.91,35.67,50.56
2021-03-29 05:00:00 UTC+0000,67.25,61.16,35.72,62.0
2021-03-29 06:00:00 UTC+0000,70.86,65.81,27.68,73.0
2021-03-29 07:00:00 UTC+0000,55.04,63.67,30.0,74.9
2021-03-29 08:00:00 UTC+0000,42.29,48.01,21.22,71.6
2021-03-29 09:00:00 UTC+0000,29.28,42.89,1.88,65.46
2021-03-29 10:00:00 UTC+0000,22.33,37.65,-19.04,62.43
2021-03-29 11:00:00 UTC+0000,17.92,36.9,-49.99,59.41
2021-03-29 12:00:00 UTC+0000,17.13,34.73,-49.97,53.78
2021-03-29 13:00:00 UTC+0000,18.61,37.09,-40.99,51.95
2021-03-29 14:00:00 UTC+0000,20.44,45.15,-12.14,51.01
2021-03-29 15:00:00 UTC+0000,39.71,50.29,4.55,54.01
2021-03-29 16:00:00 UTC+0000,57.68,60.68,35.3,63.98
2021-03-29 17:00:00 UTC+0000,67.63,62.43,43.04,75.5
2021-03-29 18:00:00 UTC+0000,68.15,69.01,48.34,90.47
2021-03-29 19:00:00 UTC+0000,64.02,64.3,40.98,75.0
2021-03-29 20:00:00 UTC+0000,59.18,57.39,40.97,65.43
2021-03-29 21:00:00 UTC+0000,56.0,53.33,38.68,60.8
2021-03-29 22:00:00 UTC+0000,47.08,27.56,27.56,49.7
2021-03-29 23:00:00 UTC+0000,46.46,23.03,23.03,54.55
2021-03-30 00:00:00 UTC+0000,44.65,22.12,22.12,53.86
2021-03-30 01:00:00 UTC+0000,45.59,22.79,22.79,50.68
2021-03-30 02:00:00 UTC+0000,46.27,23.44,23.44,50.61
2021-03-30 03:00:00 UTC+0000,53.22,35.54,35.54,52.56
2021-03-30 04:00:00 UTC+0000,65.09,51.33,51.33,58.74
2021-03-30 05:00:00 UTC+0000,78.22,67.25,67.25,65.25
2021-03-30 06:00:00 UTC+0000,76.73,70.86,70.86,74.37
2021-03-30 07:00:00 UTC+0000,64.63,55.04,55.04,75.9
2021-03-30 08:00:00 UTC+0000,52.94,42.29,42.29,69.2
2021-03-30 09:00:00 UTC+0000,46.37,29.28,29.28,63.46
2021-03-30 10:00:00 UTC+0000,44.8,22.33,22.33,62.1
2021-03-30 11:00:00 UTC+0000,42.05,17.92,17.92,61.97
2021-03-30 12:00:00 UTC+0000,39.89,17.13,17.13,57.58
2021-03-30 13:00:00 UTC+0000,39.78,18.61,18.61,58.69
2021-03-30 14:00:00 UTC+0000,43.18,20.44,20.44,58.43
2021-03-30 15:00:00 UTC+0000,52.5,39.71,39.71,60.02
2021-03-30 16:00:00 UTC+0000,63.24,57.68,57.68,64.64
2021-03-30 17:00:00 UTC+0000,74.29,67.63,67.63,71.4
2021-03-30 18:00:00 UTC+0000,77.01,68.15,68.15,83.49
2021-03-30 19:00:00 UTC+0000,67.38,64.02,64.02,72.48
2021-03-30 20:00:00 UTC+0000,65.69,59.18,59.18,64.57
2021-03-30 21:00:00 UTC+0000,60.36,56.0,56.0,60.47
2021-03-30 22:00:00 UTC+0000,56.58,47.08,47.08,51.0
2021-03-30 23:00:00 UTC+0000,50.97,46.46,46.46,47.59
