time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2021-09-12 02:00:00 UTC+0000,3.0,3.2,4.14,3.2
2021-09-12 06:00:00 UTC+0000,4.8725,4.195,6.42,4.195
2021-09-12 10:00:00 UTC+0000,8.76,3.7575,4.655,3.7575
2021-09-12 14:00:00 UTC+0000,7.09,5.7,8.7,5.7
2021-09-12 18:00:00 UTC+0000,6.545,6.14,7.23,6.14
2021-09-12 22:00:00 UTC+0000,3.955,2.86,3.845,4.3925
2021-09-13 02:00:00 UTC+0000,5.665,5.3775,3.0,6.1025
2021-09-13 06:00:00 UTC+0000,8.39,8.275,4.8725,8.73
2021-09-13 10:00:00 UTC+0000,9.825,5.78,8.76,16.42
2021-09-13 14:00:00 UTC+0000,17.1825,10.98,7.09,16.885
2021-09-13 18:00:00 UTC+0000,11.8275,8.42,6.545,11.25
2021-09-13 22:00:00 UTC+0000,3.25,3.955,3.955,3.97
2021-09-14 02:00:00 UTC+0000,5.18,5.665,5.665,8.75
2021-09-14 06:00:00 UTC+0000,7.855,8.39,8.39,11.95
2021-09-14 10:00:00 UTC+0000,7.49,9.825,9.825,9.58
2021-09-14 14:00:00 UTC+0000,14.335,17.1825,17.1825,16.5075
2021-09-14 18:00:00 UTC+0000,9.73,11.8275,11.8275,11.15
2021-09-14 22:00:00 UTC+0000,7.915,3.25,3.25,3.5125
2021-09-15 02:00:00 UTC+0000,4.425,5.18,5.18,6.82
2021-09-15 06:00:00 UTC+0000,11.0,7.855,7.855,10.5375
2021-09-15 10:00:00 UTC+0000,6.505,7.49,7.49,8.1625
2021-09-15 14:00:00 UTC+0000,14.5,14.335,14.335,13.9
2021-09-15 18:00:00 UTC+0000,10.71,9.73,9.73,9.56
2021-09-15 22:00:00 UTC+0000,4.85,7.915,7.915,3.25
2021-09-16 02:00:00 UTC+0000,8.01,4.425,4.425,5.94
2021-09-16 06:00:00 UTC+0000,9.115,11.0,11.0,8.82
2021-09-16 10:00:00 UTC+0000,5.65,6.505,6.505,6.975
2021-09-16 14:00:00 UTC+0000,12.8175,14.5,14.5,12.2325
2021-09-16 18:00:00 UTC+0000,8.69,10.71,10.71,9.055
2021-09-16 22:00:00 UTC+0000,363.6375,4.85,4.85,2.86
2021-09-17 02:00:00 UTC+0000,24.545,8.01,8.01,5.3775
2021-09-17 06:00:00 UTC+0000,8.355,9.115,9.115,8.275
2021-09-17 10:00:00 UTC+0000,5.06,5.65,5.65,5.78
2021-09-17 14:00:00 UTC+0000,12.09,12.8175,12.8175,10.98
2021-09-17 18:00:00 UTC+0000,8.0,8.69,8.69,8.42
2021-09-17 22:00:00 UTC+0000,29.09,2.325,363.6375,2.325
2021-09-18 02:00:00 UTC+0000,9.14,4.14,24.545,4.14
2021-09-18 06:00:00 UTC+0000,6.89,6.42,8.355,6.42
2021-09-18 10:00:00 UTC+0000,28.675,4.655,5.06,4.655
2021-09-18 14:00:00 UTC+0000,10.015,8.7,12.09,8.7
2021-09-18 18:00:00 UTC+0000,7.13,7.23,8.0,7.23
2021-09-18 22:00:00 UTC+0000,11.25,3.845,29.09,3.845
2021-09-19 02:00:00 UTC+0000,6.045,3.0,9.14,3.0
2021-09-19 06:00:00 UTC+0000,6.1675,4.8725,6.89,4.8725
2021-09-19 10:00:00 UTC+0000,15.0,8.76,28.675,8.76
2021-09-19 14:00:00 UTC+0000,8.725,7.09,10.015,7.09
2021-09-19 18:00:00 UTC+0000,6.32,6.545,7.13,6.545
2021-09-19 22:00:00 UTC+0000,6.8875,363.6375,11.25,3.955
2021-09-20 02:00:00 UTC+0000,7.3875,24.545,6.045,5.665
2021-09-20 06:00:00 UTC+0000,9.565,8.355,6.1675,8.39
2021-09-20 10:00:00 UTC+0000,10.23,5.06,15.0,9.825
2021-09-20 14:00:00 UTC+0000,15.53,12.09,8.725,17.1825
2021-09-20 18:00:00 UTC+0000,9.865,8.0,6.32,11.8275
2021-09-20 22:00:00 UTC+0000,5.3375,6.8875,6.8875,3.25
2021-09-21 02:00:00 UTC+0000,6.5125,7.3875,7.3875,5.18
2021-09-21 06:00:00 UTC+0000,8.59,9.565,9.565,7.855
2021-09-21 10:00:00 UTC+0000,8.005,10.23,10.23,7.49
2021-09-21 14:00:00 UTC+0000,13.7575,15.53,15.53,14.335
2021-09-21 18:00:00 UTC+0000,8.8125,9.865,9.865,9.73
2021-09-21 22:00:00 UTC+0000,4.535,5.3375,5.3375,7.915
2021-09-22 02:00:00 UTC+0000,5.365,6.5125,6.5125,4.425
2021-09-22 06:00:00 UTC+0000,7.7175,8.59,8.59,11.0
2021-09-22 10:00:00 UTC+0000,6.4,8.005,8.005,6.505
2021-09-22 14:00:00 UTC+0000,12.16,13.7575,13.7575,14.5
2021-09-22 18:00:00 UTC+0000,7.9875,8.8125,8.8125,10.71
2021-09-22 22:00:00 UTC+0000,4.7875,4.535,4.535,4.85
2021-09-23 02:00:00 UTC+0000,75.0,5.365,5.365,8.01
2021-09-23 06:00:00 UTC+0000,7.69,7.7175,7.7175,9.115
2021-09-23 10:00:00 UTC+0000,8.275,6.4,6.4,5.65
2021-09-23 14:00:00 UTC+0000,9.98,12.16,12.16,12.8175
2021-09-23 18:00:00 UTC+0000,7.36,7.9875,7.9875,8.69
2021-09-23 22:00:00 UTC+0000,5.4175,4.7875,4.7875,363.6375
2021-09-24 02:00:00 UTC+0000,22.46,75.0,75.0,24.545
2021-09-24 06:00:00 UTC+0000,16.875,7.69,7.69,8.355
2021-09-24 10:00:00 UTC+0000,14.0625,8.275,8.275,5.06
2021-09-24 14:00:00 UTC+0000,18.75,9.98,9.98,12.09
2021-09-24 18:00:00 UTC+0000,10.36,7.36,7.36,8.0
2021-09-24 22:00:00 UTC+0000,5.8625,29.09,5.4175,29.09
2021-09-25 02:00:00 UTC+0000,9.195,9.14,22.46,9.14
2021-09-25 06:00:00 UTC+0000,9.435,6.89,16.875,6.89
2021-09-25 10:00:00 UTC+0000,13.1725,28.675,14.0625,28.675
2021-09-25 14:00:00 UTC+0000,21.4,10.015,18.75,10.015
2021-09-25 18:00:00 UTC+0000,12.5,7.13,10.36,7.13
2021-09-25 22:00:00 UTC+0000,4.945,11.25,5.8625,11.25
2021-09-26 02:00:00 UTC+0000,6.9775,6.045,9.195,6.045
2021-09-26 06:00:00 UTC+0000,6.965,6.1675,9.435,6.1675
2021-09-26 10:00:00 UTC+0000,9.465,15.0,13.1725,15.0
2021-09-26 14:00:00 UTC+0000,12.5,8.725,21.4,8.725
2021-09-26 18:00:00 UTC+0000,9.05,6.32,12.5,6.32
2021-09-26 22:00:00 UTC+0000,5.02,5.4175,4.945,6.8875
2021-09-27 02:00:00 UTC+0000,8.56,22.46,6.9775,7.3875
2021-09-27 06:00:00 UTC+0000,10.8875,16.875,6.965,9.565
2021-09-27 10:00:00 UTC+0000,8.1775,14.0625,9.465,10.23
2021-09-27 14:00:00 UTC+0000,13.6625,18.75,12.5,15.53
2021-09-27 18:00:00 UTC+0000,8.71,10.36,9.05,9.865
2021-09-27 22:00:00 UTC+0000,4.69,5.02,5.02,5.3375
2021-09-28 02:00:00 UTC+0000,7.735,8.56,8.56,6.5125
2021-09-28 06:00:00 UTC+0000,11.0375,10.8875,10.8875,8.59
2021-09-28 10:00:00 UTC+0000,7.28,8.1775,8.1775,8.005
2021-09-28 14:00:00 UTC+0000,20.135,13.6625,13.6625,13.7575
2021-09-28 18:00:00 UTC+0000,10.25,8.71,8.71,8.8125
2021-09-28 22:00:00 UTC+0000,4.0625,4.69,4.69,4.535
2021-09-29 02:00:00 UTC+0000,6.3925,7.735,7.735,5.365
2021-09-29 06:00:00 UTC+0000,10.735,11.0375,11.0375,7.7175
2021-09-29 10:00:00 UTC+0000,5.97,7.28,7.28,6.4
2021-09-29 14:00:00 UTC+0000,12.075,20.135,20.135,12.16
2021-09-29 18:00:00 UTC+0000,8.1375,10.25,10.25,7.9875
2021-09-29 22:00:00 UTC+0000,22.045,4.0625,4.0625,4.7875
2021-09-30 02:00:00 UTC+0000,10.0,6.3925,6.3925,75.0
2021-09-30 06:00:00 UTC+0000,10.0025,10.735,10.735,7.69
2021-09-30 10:00:00 UTC+0000,36.0,5.97,5.97,8.275
2021-09-30 14:00:00 UTC+0000,35.6,12.075,12.075,9.98
2021-09-30 18:00:00 UTC+0000,31.91,8.1375,8.1375,7.36
2021-09-30 22:00:00 UTC+0000,15.635,22.045,22.045,5.4175
2021-10-01 02:00:00 UTC+0000,11.1725,10.0,10.0,22.46
2021-10-01 06:00:00 UTC+0000,20.085,10.0025,10.0025,16.875
2021-10-01 10:00:00 UTC+0000,20.615,36.0,36.0,14.0625
2021-10-01 14:00:00 UTC+0000,23.525,35.6,35.6,18.75
2021-10-01 18:00:00 UTC+0000,19.8875,31.91,31.91,10.36
2021-10-01 22:00:00 UTC+0000,10.33,5.8625,15.635,5.8625
2021-10-02 02:00:00 UTC+0000,10.375,9.195,11.1725,9.195
2021-10-02 06:00:00 UTC+0000,19.78,9.435,20.085,9.435
2021-10-02 10:00:00 UTC+0000,13.615,13.1725,20.615,13.1725
2021-10-02 14:00:00 UTC+0000,17.2575,21.4,23.525,21.4
2021-10-02 18:00:00 UTC+0000,14.6175,12.5,19.8875,12.5
2021-10-02 22:00:00 UTC+0000,64.365,4.945,10.33,4.945
2021-10-03 02:00:00 UTC+0000,48.1775,6.9775,10.375,6.9775
2021-10-03 06:00:00 UTC+0000,19.66,6.965,19.78,6.965
2021-10-03 10:00:00 UTC+0000,18.3325,9.465,13.615,9.465
2021-10-03 14:00:00 UTC+0000,27.4575,12.5,17.2575,12.5
2021-10-03 18:00:00 UTC+0000,22.5925,9.05,14.6175,9.05
2021-10-03 22:00:00 UTC+0000,15.375,15.635,64.365,5.02
2021-10-04 02:00:00 UTC+0000,15.485,11.1725,48.1775,8.56
2021-10-04 06:00:00 UTC+0000,21.0075,20.085,19.66,10.8875
2021-10-04 10:00:00 UTC+0000,14.0025,20.615,18.3325,8.1775
2021-10-04 14:00:00 UTC+0000,24.0,23.525,27.4575,13.6625
2021-10-04 18:00:00 UTC+0000,20.4525,19.8875,22.5925,8.71
2021-10-04 22:00:00 UTC+0000,8.3325,15.375,15.375,4.69
2021-10-05 02:00:00 UTC+0000,9.98,15.485,15.485,7.735
2021-10-05 06:00:00 UTC+0000,19.3125,21.0075,21.0075,11.0375
2021-10-05 10:00:00 UTC+0000,10.685,14.0025,14.0025,7.28
2021-10-05 14:00:00 UTC+0000,21.595,24.0,24.0,20.135
2021-10-05 18:00:00 UTC+0000,13.4875,20.4525,20.4525,10.25
2021-10-05 22:00:00 UTC+0000,6.98,8.3325,8.3325,4.0625
2021-10-06 02:00:00 UTC+0000,8.325,9.98,9.98,6.3925
2021-10-06 06:00:00 UTC+0000,18.145,19.3125,19.3125,10.735
2021-10-06 10:00:00 UTC+0000,10.2375,10.685,10.685,5.97
2021-10-06 14:00:00 UTC+0000,23.75,21.595,21.595,12.075
2021-10-06 18:00:00 UTC+0000,15.77,13.4875,13.4875,8.1375
2021-10-06 22:00:00 UTC+0000,17.52,6.98,6.98,22.045
2021-10-07 02:00:00 UTC+0000,33.54,8.325,8.325,10.0
2021-10-07 06:00:00 UTC+0000,218.8975,18.145,18.145,10.0025
2021-10-07 10:00:00 UTC+0000,70.55,10.2375,10.2375,36.0
2021-10-07 14:00:00 UTC+0000,216.7375,23.75,23.75,35.6
2021-10-07 18:00:00 UTC+0000,73.0,15.77,15.77,31.91
2021-10-07 22:00:00 UTC+0000,10.9575,17.52,17.52,15.635
2021-10-08 02:00:00 UTC+0000,20.9525,33.54,33.54,11.1725
2021-10-08 06:00:00 UTC+0000,92.615,218.8975,218.8975,20.085
2021-10-08 10:00:00 UTC+0000,34.615,70.55,70.55,20.615
2021-10-08 14:00:00 UTC+0000,105.115,216.7375,216.7375,23.525
2021-10-08 18:00:00 UTC+0000,33.83,73.0,73.0,19.8875
2021-10-08 22:00:00 UTC+0000,9.125,10.33,10.9575,10.33
2021-10-09 02:00:00 UTC+0000,16.5625,10.375,20.9525,10.375
2021-10-09 06:00:00 UTC+0000,40.0025,19.78,92.615,19.78
2021-10-09 10:00:00 UTC+0000,22.21,13.615,34.615,13.615
2021-10-09 14:00:00 UTC+0000,48.975,17.2575,105.115,17.2575
2021-10-09 18:00:00 UTC+0000,22.4725,14.6175,33.83,14.6175
2021-10-09 22:00:00 UTC+0000,6.6675,64.365,9.125,64.365
2021-10-10 02:00:00 UTC+0000,12.24,48.1775,16.5625,48.1775
2021-10-10 06:00:00 UTC+0000,25.14,19.66,40.0025,19.66
2021-10-10 10:00:00 UTC+0000,15.52,18.3325,22.21,18.3325
2021-10-10 14:00:00 UTC+0000,32.4975,27.4575,48.975,27.4575
2021-10-10 18:00:00 UTC+0000,20.0,22.5925,22.4725,22.5925
2021-10-10 22:00:00 UTC+0000,8.1175,10.9575,6.6675,15.375
2021-10-11 02:00:00 UTC+0000,241.9275,20.9525,12.24,15.485
2021-10-11 06:00:00 UTC+0000,180.7125,92.615,25.14,21.0075
2021-10-11 10:00:00 UTC+0000,231.9275,34.615,15.52,14.0025
2021-10-11 14:00:00 UTC+0000,24.85,105.115,32.4975,24.0
2021-10-11 18:00:00 UTC+0000,16.975,33.83,20.0,20.4525
2021-10-11 22:00:00 UTC+0000,23.635,8.1175,8.1175,8.3325
2021-10-12 02:00:00 UTC+0000,68.635,241.9275,241.9275,9.98
2021-10-12 06:00:00 UTC+0000,88.02,180.7125,180.7125,19.3125
2021-10-12 10:00:00 UTC+0000,75.0,231.9275,231.9275,10.685
2021-10-12 14:00:00 UTC+0000,37.78,24.85,24.85,21.595
2021-10-12 18:00:00 UTC+0000,22.5,16.975,16.975,13.4875
2021-10-12 22:00:00 UTC+0000,1635.75,23.635,23.635,6.98
2021-10-13 02:00:00 UTC+0000,1236.365,68.635,68.635,8.325
2021-10-13 06:00:00 UTC+0000,1683.34,88.02,88.02,18.145
2021-10-13 10:00:00 UTC+0000,1635.75,75.0,75.0,10.2375
2021-10-13 14:00:00 UTC+0000,713.89,37.78,37.78,23.75
2021-10-13 18:00:00 UTC+0000,1206.25,22.5,22.5,15.77
2021-10-13 22:00:00 UTC+0000,231.16,1635.75,1635.75,17.52
2021-10-14 02:00:00 UTC+0000,299.62,1236.365,1236.365,33.54
2021-10-14 06:00:00 UTC+0000,363.33,1683.34,1683.34,218.8975
2021-10-14 10:00:00 UTC+0000,182.855,1635.75,1635.75,70.55
2021-10-14 14:00:00 UTC+0000,195.9475,713.89,713.89,216.7375
2021-10-14 18:00:00 UTC+0000,157.25,1206.25,1206.25,73.0
2021-10-14 22:00:00 UTC+0000,106.15,231.16,231.16,10.9575
2021-10-15 02:00:00 UTC+0000,143.08,299.62,299.62,20.9525
2021-10-15 06:00:00 UTC+0000,160.48,363.33,363.33,92.615
2021-10-15 10:00:00 UTC+0000,111.2125,182.855,182.855,34.615
2021-10-15 14:00:00 UTC+0000,111.03,195.9475,195.9475,105.115
2021-10-15 18:00:00 UTC+0000,88.62,157.25,157.25,33.83
2021-10-15 22:00:00 UTC+0000,67.8725,9.125,106.15,9.125
2021-10-16 02:00:00 UTC+0000,84.89,16.5625,143.08,16.5625
2021-10-16 06:00:00 UTC+0000,91.6025,40.0025,160.48,40.0025
2021-10-16 10:00:00 UTC+0000,66.5,22.21,111.2125,22.21
2021-10-16 14:00:00 UTC+0000,70.74,48.975,111.03,48.975
2021-10-16 18:00:00 UTC+0000,56.1025,22.4725,88.62,22.4725
2021-10-16 22:00:00 UTC+0000,45.125,6.6675,67.8725,6.6675
2021-10-17 02:00:00 UTC+0000,54.25,12.24,84.89,12.24
2021-10-17 06:00:00 UTC+0000,58.375,25.14,91.6025,25.14
2021-10-17 10:00:00 UTC+0000,43.3,15.52,66.5,15.52
2021-10-17 14:00:00 UTC+0000,50.0,32.4975,70.74,32.4975
2021-10-17 18:00:00 UTC+0000,40.045,20.0,56.1025,20.0
2021-10-17 22:00:00 UTC+0000,36.5275,106.15,45.125,8.1175
2021-10-18 02:00:00 UTC+0000,59.06,143.08,54.25,241.9275
2021-10-18 06:00:00 UTC+0000,72.5,160.48,58.375,180.7125
2021-10-18 10:00:00 UTC+0000,59.5125,111.2125,43.3,231.9275
2021-10-18 14:00:00 UTC+0000,66.98,111.03,50.0,24.85
2021-10-18 18:00:00 UTC+0000,35.4,88.62,40.045,16.975
2021-10-18 22:00:00 UTC+0000,26.1975,36.5275,36.5275,23.635
2021-10-19 02:00:00 UTC+0000,42.5,59.06,59.06,68.635
2021-10-19 06:00:00 UTC+0000,53.1775,72.5,72.5,88.02
2021-10-19 10:00:00 UTC+0000,40.65,59.5125,59.5125,75.0
2021-10-19 14:00:00 UTC+0000,47.7075,66.98,66.98,37.78
2021-10-19 18:00:00 UTC+0000,28.41,35.4,35.4,22.5
2021-10-19 22:00:00 UTC+0000,81.1875,26.1975,26.1975,1635.75
2021-10-20 02:00:00 UTC+0000,102.04,42.5,42.5,1236.365
2021-10-20 06:00:00 UTC+0000,43.0975,53.1775,53.1775,1683.34
2021-10-20 10:00:00 UTC+0000,31.495,40.65,40.65,1635.75
2021-10-20 14:00:00 UTC+0000,42.4825,47.7075,47.7075,713.89
2021-10-20 18:00:00 UTC+0000,43.41,28.41,28.41,1206.25
2021-10-20 22:00:00 UTC+0000,45.57,81.1875,81.1875,231.16
2021-10-21 02:00:00 UTC+0000,59.6,102.04,102.04,299.62
2021-10-21 06:00:00 UTC+0000,39.4975,43.0975,43.0975,363.33
2021-10-21 10:00:00 UTC+0000,28.4125,31.495,31.495,182.855
2021-10-21 14:00:00 UTC+0000,46.25,42.4825,42.4825,195.9475
2021-10-21 18:00:00 UTC+0000,38.2475,43.41,43.41,157.25
2021-10-21 22:00:00 UTC+0000,35.4875,45.57,45.57,106.15
2021-10-22 02:00:00 UTC+0000,48.25,59.6,59.6,143.08
2021-10-22 06:00:00 UTC+0000,35.72,39.4975,39.4975,160.48
2021-10-22 10:00:00 UTC+0000,24.57,28.4125,28.4125,111.2125
2021-10-22 14:00:00 UTC+0000,40.045,46.25,46.25,111.03
2021-10-22 18:00:00 UTC+0000,30.85,38.2475,38.2475,88.62
2021-10-22 22:00:00 UTC+0000,29.6425,67.8725,35.4875,67.8725
2021-10-23 02:00:00 UTC+0000,39.3775,84.89,48.25,84.89
2021-10-23 06:00:00 UTC+0000,32.0925,91.6025,35.72,91.6025
2021-10-23 10:00:00 UTC+0000,22.395,66.5,24.57,66.5
2021-10-23 14:00:00 UTC+0000,63.7175,70.74,40.045,70.74
2021-10-23 18:00:00 UTC+0000,37.25,56.1025,30.85,56.1025
2021-10-23 22:00:00 UTC+0000,22.755,45.125,29.6425,45.125
2021-10-24 02:00:00 UTC+0000,30.985,54.25,39.3775,54.25
2021-10-24 06:00:00 UTC+0000,25.55,58.375,32.0925,58.375
2021-10-24 10:00:00 UTC+0000,22.5,43.3,22.395,43.3
2021-10-24 14:00:00 UTC+0000,41.605,50.0,63.7175,50.0
2021-10-24 18:00:00 UTC+0000,30.17,40.045,37.25,40.045
2021-10-24 22:00:00 UTC+0000,18.48,35.4875,22.755,36.5275
2021-10-25 02:00:00 UTC+0000,31.7825,48.25,30.985,59.06
2021-10-25 06:00:00 UTC+0000,42.525,35.72,25.55,72.5
2021-10-25 10:00:00 UTC+0000,36.25,24.57,22.5,59.5125
2021-10-25 14:00:00 UTC+0000,45.535,40.045,41.605,66.98
2021-10-25 18:00:00 UTC+0000,33.0825,30.85,30.17,35.4
2021-10-25 22:00:00 UTC+0000,15.75,18.48,18.48,26.1975
2021-10-26 02:00:00 UTC+0000,27.25,31.7825,31.7825,42.5
2021-10-26 06:00:00 UTC+0000,35.9425,42.525,42.525,53.1775
2021-10-26 10:00:00 UTC+0000,24.2425,36.25,36.25,40.65
2021-10-26 14:00:00 UTC+0000,40.47,45.535,45.535,47.7075
2021-10-26 18:00:00 UTC+0000,24.6925,33.0825,33.0825,28.41
2021-10-26 22:00:00 UTC+0000,12.83,15.75,15.75,81.1875
2021-10-27 02:00:00 UTC+0000,21.8875,27.25,27.25,102.04
2021-10-27 06:00:00 UTC+0000,30.25,35.9425,35.9425,43.0975
2021-10-27 10:00:00 UTC+0000,19.505,24.2425,24.2425,31.495
2021-10-27 14:00:00 UTC+0000,35.25,40.47,40.47,42.4825
2021-10-27 18:00:00 UTC+0000,20.9425,24.6925,24.6925,43.41
2021-10-27 22:00:00 UTC+0000,10.985,12.83,12.83,45.57
2021-10-28 02:00:00 UTC+0000,18.91,21.8875,21.8875,59.6
2021-10-28 06:00:00 UTC+0000,27.27,30.25,30.25,39.4975
2021-10-28 10:00:00 UTC+0000,17.49,19.505,19.505,28.4125
2021-10-28 14:00:00 UTC+0000,31.5,35.25,35.25,46.25
2021-10-28 18:00:00 UTC+0000,18.4,20.9425,20.9425,38.2475
2021-10-28 22:00:00 UTC+0000,9.18,10.985,10.985,35.4875
2021-10-29 02:00:00 UTC+0000,18.22,18.91,18.91,48.25
2021-10-29 06:00:00 UTC+0000,24.48,27.27,27.27,35.72
2021-10-29 10:00:00 UTC+0000,15.445,17.49,17.49,24.57
2021-10-29 14:00:00 UTC+0000,27.61,31.5,31.5,40.045
2021-10-29 18:00:00 UTC+0000,16.375,18.4,18.4,30.85
2021-10-29 22:00:00 UTC+0000,7.765,29.6425,9.18,29.6425
2021-10-30 02:00:00 UTC+0000,15.46,39.3775,18.22,39.3775
2021-10-30 06:00:00 UTC+0000,22.4,32.0925,24.48,32.0925
2021-10-30 10:00:00 UTC+0000,13.545,22.395,15.445,22.395
2021-10-30 14:00:00 UTC+0000,25.02,63.7175,27.61,63.7175
2021-10-30 18:00:00 UTC+0000,14.485,37.25,16.375,37.25
2021-10-30 22:00:00 UTC+0000,5.552,22.755,7.765,22.755
2021-10-31 03:00:00 UTC+0000,12.94,30.985,15.46,30.985
2021-10-31 07:00:00 UTC+0000,18.93,25.55,22.4,25.55
2021-10-31 11:00:00 UTC+0000,11.475,22.5,13.545,22.5
2021-10-31 15:00:00 UTC+0000,21.3025,41.605,25.02,41.605
2021-10-31 19:00:00 UTC+0000,12.225,30.17,14.485,30.17
2021-10-31 23:00:00 UTC+0000,6.0325,9.18,5.552,18.48
2021-11-01 03:00:00 UTC+0000,11.28,18.22,12.94,31.7825
2021-11-01 07:00:00 UTC+0000,17.39,24.48,18.93,42.525
2021-11-01 11:00:00 UTC+0000,12.005,15.445,11.475,36.25
2021-11-01 15:00:00 UTC+0000,23.625,27.61,21.3025,45.535
2021-11-01 19:00:00 UTC+0000,12.775,16.375,12.225,33.0825
2021-11-01 23:00:00 UTC+0000,13.4625,6.0325,6.0325,15.75
2021-11-02 03:00:00 UTC+0000,28.4625,11.28,11.28,27.25
2021-11-02 07:00:00 UTC+0000,41.5475,17.39,17.39,35.9425
2021-11-02 11:00:00 UTC+0000,24.0,12.005,12.005,24.2425
2021-11-02 15:00:00 UTC+0000,50.36,23.625,23.625,40.47
2021-11-02 19:00:00 UTC+0000,25.49,12.775,12.775,24.6925
2021-11-02 23:00:00 UTC+0000,10.8875,13.4625,13.4625,12.83
2021-11-03 03:00:00 UTC+0000,22.9325,28.4625,28.4625,21.8875
2021-11-03 07:00:00 UTC+0000,34.525,41.5475,41.5475,30.25
2021-11-03 11:00:00 UTC+0000,22.0,24.0,24.0,19.505
2021-11-03 15:00:00 UTC+0000,47.0225,50.36,50.36,35.25
2021-11-03 19:00:00 UTC+0000,18.75,25.49,25.49,20.9425
2021-11-03 23:00:00 UTC+0000,8.5,10.8875,10.8875,10.985
2021-11-04 03:00:00 UTC+0000,18.42,22.9325,22.9325,18.91
2021-11-04 07:00:00 UTC+0000,30.24,34.525,34.525,27.27
2021-11-04 11:00:00 UTC+0000,18.78,22.0,22.0,17.49
2021-11-04 15:00:00 UTC+0000,37.49,47.0225,47.0225,31.5
2021-11-04 19:00:00 UTC+0000,14.06,18.75,18.75,18.4
2021-11-04 23:00:00 UTC+0000,6.95,8.5,8.5,9.18
2021-11-05 03:00:00 UTC+0000,15.54,18.42,18.42,18.22
2021-11-05 07:00:00 UTC+0000,24.27,30.24,30.24,24.48
2021-11-05 11:00:00 UTC+0000,14.6775,18.78,18.78,15.445
2021-11-05 15:00:00 UTC+0000,27.29,37.49,37.49,27.61
2021-11-05 19:00:00 UTC+0000,11.27,14.06,14.06,16.375
2021-11-05 23:00:00 UTC+0000,5.67,7.765,6.95,7.765
2021-11-06 03:00:00 UTC+0000,12.39,15.46,15.54,15.46
2021-11-06 07:00:00 UTC+0000,19.735,22.4,24.27,22.4
2021-11-06 11:00:00 UTC+0000,12.33,13.545,14.6775,13.545
2021-11-06 15:00:00 UTC+0000,22.025,25.02,27.29,25.02
2021-11-06 19:00:00 UTC+0000,9.3375,14.485,11.27,14.485
2021-11-06 23:00:00 UTC+0000,4.6775,5.552,5.67,5.552
2021-11-07 03:00:00 UTC+0000,10.2875,12.94,12.39,12.94
2021-11-07 07:00:00 UTC+0000,16.5,18.93,19.735,18.93
2021-11-07 11:00:00 UTC+0000,9.8975,11.475,12.33,11.475
2021-11-07 15:00:00 UTC+0000,18.175,21.3025,22.025,21.3025
2021-11-07 19:00:00 UTC+0000,8.68,12.225,9.3375,12.225
2021-11-07 23:00:00 UTC+0000,7.7075,6.95,4.6775,6.0325
2021-11-08 03:00:00 UTC+0000,20.99,15.54,10.2875,11.28
2021-11-08 07:00:00 UTC+0000,30.5,24.27,16.5,17.39
2021-11-08 11:00:00 UTC+0000,21.8375,14.6775,9.8975,12.005
2021-11-08 15:00:00 UTC+0000,41.5,27.29,18.175,23.625
2021-11-08 19:00:00 UTC+0000,21.12,11.27,8.68,12.775
2021-11-08 23:00:00 UTC+0000,8.23,7.7075,7.7075,13.4625
2021-11-09 03:00:00 UTC+0000,17.065,20.99,20.99,28.4625
2021-11-09 07:00:00 UTC+0000,24.18,30.5,30.5,41.5475
2021-11-09 11:00:00 UTC+0000,16.265,21.8375,21.8375,24.0
2021-11-09 15:00:00 UTC+0000,31.775,41.5,41.5,50.36
2021-11-09 19:00:00 UTC+0000,15.115,21.12,21.12,25.49
2021-11-09 23:00:00 UTC+0000,7.09,8.23,8.23,10.8875
2021-11-10 03:00:00 UTC+0000,16.51,17.065,17.065,22.9325
2021-11-10 07:00:00 UTC+0000,21.53,24.18,24.18,34.525
2021-11-10 11:00:00 UTC+0000,14.5,16.265,16.265,22.0
2021-11-10 15:00:00 UTC+0000,54.25,31.775,31.775,47.0225
2021-11-10 19:00:00 UTC+0000,16.8025,15.115,15.115,18.75
2021-11-10 23:00:00 UTC+0000,6.7975,7.09,7.09,8.5
2021-11-11 03:00:00 UTC+0000,16.1025,16.51,16.51,18.42
2021-11-11 07:00:00 UTC+0000,18.85,21.53,21.53,30.24
2021-11-11 11:00:00 UTC+0000,12.6475,14.5,14.5,18.78
2021-11-11 15:00:00 UTC+0000,42.58,54.25,54.25,37.49
2021-11-11 19:00:00 UTC+0000,14.0025,16.8025,16.8025,14.06
2021-11-11 23:00:00 UTC+0000,5.825,6.7975,6.7975,6.95
2021-11-12 03:00:00 UTC+0000,13.8975,16.1025,16.1025,15.54
2021-11-12 07:00:00 UTC+0000,16.155,18.85,18.85,24.27
2021-11-12 11:00:00 UTC+0000,10.98,12.6475,12.6475,14.6775
2021-11-12 15:00:00 UTC+0000,26.46,42.58,42.58,27.29
2021-11-12 19:00:00 UTC+0000,12.11,14.0025,14.0025,11.27
2021-11-12 23:00:00 UTC+0000,5.06,5.67,5.825,5.67
2021-11-13 03:00:00 UTC+0000,11.5375,12.39,13.8975,12.39
2021-11-13 07:00:00 UTC+0000,13.3525,19.735,16.155,19.735
