time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2021-09-21 22:00:00 UTC+0000,7.24,7.9,7.9,10.385
2021-09-22 02:00:00 UTC+0000,5.205,5.65,5.65,6.25
2021-09-22 06:00:00 UTC+0000,5.255,5.5,5.5,406.25
2021-09-22 10:00:00 UTC+0000,68.375,8.4875,8.4875,8.75
2021-09-22 14:00:00 UTC+0000,2.6325,3.0,3.0,2.8
2021-09-22 18:00:00 UTC+0000,3.12,3.23,3.23,33.125
2021-09-22 22:00:00 UTC+0000,14.5,7.24,7.24,10.3125
2021-09-23 02:00:00 UTC+0000,107.25,5.205,5.205,14.555
2021-09-23 06:00:00 UTC+0000,182.9,5.255,5.255,39.5825
2021-09-23 10:00:00 UTC+0000,250.0,68.375,68.375,8.75
2021-09-23 14:00:00 UTC+0000,84.4375,2.6325,2.6325,3.75
2021-09-23 18:00:00 UTC+0000,43.85,3.12,3.12,10.755
2021-09-23 22:00:00 UTC+0000,34.0,14.5,14.5,9.25
2021-09-24 02:00:00 UTC+0000,24.75,107.25,107.25,8.3925
2021-09-24 06:00:00 UTC+0000,24.75,182.9,182.9,13.08
2021-09-24 10:00:00 UTC+0000,58.105,250.0,250.0,6.6425
2021-09-24 14:00:00 UTC+0000,19.9575,84.4375,84.4375,2.875
2021-09-24 18:00:00 UTC+0000,15.8125,43.85,43.85,7.0
2021-09-24 22:00:00 UTC+0000,17.94,10.675,34.0,10.675
2021-09-25 02:00:00 UTC+0000,14.4175,7.36,24.75,7.36
2021-09-25 06:00:00 UTC+0000,15.0,7.9,24.75,7.9
2021-09-25 10:00:00 UTC+0000,28.64,16.5,58.105,16.5
2021-09-25 14:00:00 UTC+0000,11.025,5.4225,19.9575,5.4225
2021-09-25 18:00:00 UTC+0000,8.1125,8.095,15.8125,8.095
2021-09-25 22:00:00 UTC+0000,12.02,11.555,17.94,11.555
2021-09-26 02:00:00 UTC+0000,10.53,9.375,14.4175,9.375
2021-09-26 06:00:00 UTC+0000,11.0,10.095,15.0,10.095
2021-09-26 10:00:00 UTC+0000,22.53,20.99,28.64,20.99
2021-09-26 14:00:00 UTC+0000,8.75,5.6375,11.025,5.6375
2021-09-26 18:00:00 UTC+0000,5.845,5.8025,8.1125,5.8025
2021-09-26 22:00:00 UTC+0000,11.75,34.0,12.02,9.655
2021-09-27 02:00:00 UTC+0000,10.9675,24.75,10.53,7.0
2021-09-27 06:00:00 UTC+0000,8.0,24.75,11.0,7.1425
2021-09-27 10:00:00 UTC+0000,12.8925,58.105,22.53,9.985
2021-09-27 14:00:00 UTC+0000,6.75,19.9575,8.75,3.77
2021-09-27 18:00:00 UTC+0000,5.03,15.8125,5.845,4.2875
2021-09-27 22:00:00 UTC+0000,14.1125,11.75,11.75,7.9
2021-09-28 02:00:00 UTC+0000,9.5,10.9675,10.9675,5.65
2021-09-28 06:00:00 UTC+0000,6.36,8.0,8.0,5.5
2021-09-28 10:00:00 UTC+0000,9.4875,12.8925,12.8925,8.4875
2021-09-28 14:00:00 UTC+0000,4.81,6.75,6.75,3.0
2021-09-28 18:00:00 UTC+0000,4.13,5.03,5.03,3.23
2021-09-28 22:00:00 UTC+0000,12.6875,14.1125,14.1125,7.24
2021-09-29 02:00:00 UTC+0000,8.0425,9.5,9.5,5.205
2021-09-29 06:00:00 UTC+0000,5.3975,6.36,6.36,5.255
2021-09-29 10:00:00 UTC+0000,11.555,9.4875,9.4875,68.375
2021-09-29 14:00:00 UTC+0000,6.5075,4.81,4.81,2.6325
2021-09-29 18:00:00 UTC+0000,18.425,4.13,4.13,3.12
2021-09-29 22:00:00 UTC+0000,64.19,12.6875,12.6875,14.5
2021-09-30 02:00:00 UTC+0000,31.25,8.0425,8.0425,107.25
2021-09-30 06:00:00 UTC+0000,36.2475,5.3975,5.3975,182.9
2021-09-30 10:00:00 UTC+0000,90.125,11.555,11.555,250.0
2021-09-30 14:00:00 UTC+0000,14.1775,6.5075,6.5075,84.4375
2021-09-30 18:00:00 UTC+0000,17.0,18.425,18.425,43.85
2021-09-30 22:00:00 UTC+0000,46.73,64.19,64.19,34.0
2021-10-01 02:00:00 UTC+0000,23.7125,31.25,31.25,24.75
2021-10-01 06:00:00 UTC+0000,21.1625,36.2475,36.2475,24.75
2021-10-01 10:00:00 UTC+0000,55.8975,90.125,90.125,58.105
2021-10-01 14:00:00 UTC+0000,12.4225,14.1775,14.1775,19.9575
2021-10-01 18:00:00 UTC+0000,12.78,17.0,17.0,15.8125
2021-10-01 22:00:00 UTC+0000,32.5,17.94,46.73,17.94
2021-10-02 02:00:00 UTC+0000,18.0,14.4175,23.7125,14.4175
2021-10-02 06:00:00 UTC+0000,14.67,15.0,21.1625,15.0
2021-10-02 10:00:00 UTC+0000,44.3225,28.64,55.8975,28.64
2021-10-02 14:00:00 UTC+0000,18.8975,11.025,12.4225,11.025
2021-10-02 18:00:00 UTC+0000,45.005,8.1125,12.78,8.1125
2021-10-02 22:00:00 UTC+0000,172.23,12.02,32.5,12.02
2021-10-03 02:00:00 UTC+0000,172.0,10.53,18.0,10.53
2021-10-03 06:00:00 UTC+0000,70.46,11.0,14.67,11.0
2021-10-03 10:00:00 UTC+0000,86.4,22.53,44.3225,22.53
2021-10-03 14:00:00 UTC+0000,51.7325,8.75,18.8975,8.75
2021-10-03 18:00:00 UTC+0000,24.25,5.845,45.005,5.845
2021-10-03 22:00:00 UTC+0000,59.25,46.73,172.23,11.75
2021-10-04 02:00:00 UTC+0000,45.8325,23.7125,172.0,10.9675
2021-10-04 06:00:00 UTC+0000,23.825,21.1625,70.46,8.0
2021-10-04 10:00:00 UTC+0000,31.9025,55.8975,86.4,12.8925
2021-10-04 14:00:00 UTC+0000,20.69,12.4225,51.7325,6.75
2021-10-04 18:00:00 UTC+0000,13.5,12.78,24.25,5.03
2021-10-04 22:00:00 UTC+0000,33.9225,59.25,59.25,14.1125
2021-10-05 02:00:00 UTC+0000,27.2925,45.8325,45.8325,9.5
2021-10-05 06:00:00 UTC+0000,13.935,23.825,23.825,6.36
2021-10-05 10:00:00 UTC+0000,19.77,31.9025,31.9025,9.4875
2021-10-05 14:00:00 UTC+0000,12.2825,20.69,20.69,4.81
2021-10-05 18:00:00 UTC+0000,11.795,13.5,13.5,4.13
2021-10-05 22:00:00 UTC+0000,55.1275,33.9225,33.9225,12.6875
2021-10-06 02:00:00 UTC+0000,22.3825,27.2925,27.2925,8.0425
2021-10-06 06:00:00 UTC+0000,11.695,13.935,13.935,5.3975
2021-10-06 10:00:00 UTC+0000,16.725,19.77,19.77,11.555
2021-10-06 14:00:00 UTC+0000,10.8275,12.2825,12.2825,6.5075
2021-10-06 18:00:00 UTC+0000,9.4225,11.795,11.795,18.425
2021-10-06 22:00:00 UTC+0000,42.9475,55.1275,55.1275,64.19
2021-10-07 02:00:00 UTC+0000,23.125,22.3825,22.3825,31.25
2021-10-07 06:00:00 UTC+0000,8.7625,11.695,11.695,36.2475
2021-10-07 10:00:00 UTC+0000,71.5,16.725,16.725,90.125
2021-10-07 14:00:00 UTC+0000,7.465,10.8275,10.8275,14.1775
2021-10-07 18:00:00 UTC+0000,6.7875,9.4225,9.4225,17.0
2021-10-07 22:00:00 UTC+0000,28.91,42.9475,42.9475,46.73
2021-10-08 02:00:00 UTC+0000,17.23,23.125,23.125,23.7125
2021-10-08 06:00:00 UTC+0000,7.6725,8.7625,8.7625,21.1625
2021-10-08 10:00:00 UTC+0000,36.6675,71.5,71.5,55.8975
2021-10-08 14:00:00 UTC+0000,7.14,7.465,7.465,12.4225
2021-10-08 18:00:00 UTC+0000,7.21,6.7875,6.7875,12.78
2021-10-08 22:00:00 UTC+0000,22.66,32.5,28.91,32.5
2021-10-09 02:00:00 UTC+0000,16.8125,18.0,17.23,18.0
2021-10-09 06:00:00 UTC+0000,19.22,14.67,7.6725,14.67
2021-10-09 10:00:00 UTC+0000,59.26,44.3225,36.6675,44.3225
2021-10-09 14:00:00 UTC+0000,12.25,18.8975,7.14,18.8975
2021-10-09 18:00:00 UTC+0000,8.1175,45.005,7.21,45.005
2021-10-09 22:00:00 UTC+0000,25.0,172.23,22.66,172.23
2021-10-10 02:00:00 UTC+0000,16.95,172.0,16.8125,172.0
2021-10-10 06:00:00 UTC+0000,21.2475,70.46,19.22,70.46
2021-10-10 10:00:00 UTC+0000,46.1,86.4,59.26,86.4
2021-10-10 14:00:00 UTC+0000,12.615,51.7325,12.25,51.7325
2021-10-10 18:00:00 UTC+0000,8.3325,24.25,8.1175,24.25
2021-10-10 22:00:00 UTC+0000,27.345,28.91,25.0,59.25
2021-10-11 02:00:00 UTC+0000,45.225,17.23,16.95,45.8325
2021-10-11 06:00:00 UTC+0000,1814.5,7.6725,21.2475,23.825
2021-10-11 10:00:00 UTC+0000,156.6675,36.6675,46.1,31.9025
2021-10-11 14:00:00 UTC+0000,47.575,7.14,12.615,20.69
2021-10-11 18:00:00 UTC+0000,87.0,7.21,8.3325,13.5
2021-10-11 22:00:00 UTC+0000,65.0,27.345,27.345,33.9225
2021-10-12 02:00:00 UTC+0000,151.0,45.225,45.225,27.2925
2021-10-12 06:00:00 UTC+0000,116.815,1814.5,1814.5,13.935
2021-10-12 10:00:00 UTC+0000,67.0,156.6675,156.6675,19.77
2021-10-12 14:00:00 UTC+0000,32.5,47.575,47.575,12.2825
2021-10-12 18:00:00 UTC+0000,185.5,87.0,87.0,11.795
2021-10-12 22:00:00 UTC+0000,80.0,65.0,65.0,55.1275
2021-10-13 02:00:00 UTC+0000,84.64,151.0,151.0,22.3825
2021-10-13 06:00:00 UTC+0000,76.455,116.815,116.815,11.695
2021-10-13 10:00:00 UTC+0000,206.945,67.0,67.0,16.725
2021-10-13 14:00:00 UTC+0000,37.5,32.5,32.5,10.8275
2021-10-13 18:00:00 UTC+0000,94.64,185.5,185.5,9.4225
2021-10-13 22:00:00 UTC+0000,215.25,80.0,80.0,42.9475
2021-10-14 02:00:00 UTC+0000,124.25,84.64,84.64,23.125
2021-10-14 06:00:00 UTC+0000,125.0,76.455,76.455,8.7625
2021-10-14 10:00:00 UTC+0000,1035.0,206.945,206.945,71.5
2021-10-14 14:00:00 UTC+0000,333.335,37.5,37.5,7.465
2021-10-14 18:00:00 UTC+0000,165.0,94.64,94.64,6.7875
2021-10-14 22:00:00 UTC+0000,375.0,215.25,215.25,28.91
2021-10-15 02:00:00 UTC+0000,215.075,124.25,124.25,17.23
2021-10-15 06:00:00 UTC+0000,148.7275,125.0,125.0,7.6725
2021-10-15 10:00:00 UTC+0000,235.55,1035.0,1035.0,36.6675
2021-10-15 14:00:00 UTC+0000,110.0,333.335,333.335,7.14
2021-10-15 18:00:00 UTC+0000,100.0,165.0,165.0,7.21
2021-10-15 22:00:00 UTC+0000,146.55,22.66,375.0,22.66
2021-10-16 02:00:00 UTC+0000,115.0225,16.8125,215.075,16.8125
2021-10-16 06:00:00 UTC+0000,89.25,19.22,148.7275,19.22
2021-10-16 10:00:00 UTC+0000,134.55,59.26,235.55,59.26
2021-10-16 14:00:00 UTC+0000,56.75,12.25,110.0,12.25
2021-10-16 18:00:00 UTC+0000,63.4,8.1175,100.0,8.1175
2021-10-16 22:00:00 UTC+0000,103.1175,25.0,146.55,25.0
2021-10-17 02:00:00 UTC+0000,83.98,16.95,115.0225,16.95
2021-10-17 06:00:00 UTC+0000,65.085,21.2475,89.25,21.2475
2021-10-17 10:00:00 UTC+0000,102.0,46.1,134.55,46.1
2021-10-17 14:00:00 UTC+0000,41.29,12.615,56.75,12.615
2021-10-17 18:00:00 UTC+0000,42.6425,8.3325,63.4,8.3325
2021-10-17 22:00:00 UTC+0000,72.53,375.0,103.1175,27.345
2021-10-18 02:00:00 UTC+0000,55.5,215.075,83.98,45.225
2021-10-18 06:00:00 UTC+0000,44.4,148.7275,65.085,1814.5
2021-10-18 10:00:00 UTC+0000,61.67,235.55,102.0,156.6675
2021-10-18 14:00:00 UTC+0000,29.645,110.0,41.29,47.575
2021-10-18 18:00:00 UTC+0000,32.15,100.0,42.6425,87.0
2021-10-18 22:00:00 UTC+0000,59.735,72.53,72.53,65.0
2021-10-19 02:00:00 UTC+0000,47.2775,55.5,55.5,151.0
2021-10-19 06:00:00 UTC+0000,36.1275,44.4,44.4,116.815
2021-10-19 10:00:00 UTC+0000,45.7625,61.67,61.67,67.0
2021-10-19 14:00:00 UTC+0000,29.465,29.645,29.645,32.5
2021-10-19 18:00:00 UTC+0000,684.53,32.15,32.15,185.5
2021-10-19 22:00:00 UTC+0000,242.8125,59.735,59.735,80.0
2021-10-20 02:00:00 UTC+0000,158.3325,47.2775,47.2775,84.64
2021-10-20 06:00:00 UTC+0000,89.6425,36.1275,36.1275,76.455
2021-10-20 10:00:00 UTC+0000,170.0625,45.7625,45.7625,206.945
2021-10-20 14:00:00 UTC+0000,87.5,29.465,29.465,37.5
2021-10-20 18:00:00 UTC+0000,221.155,684.53,684.53,94.64
2021-10-20 22:00:00 UTC+0000,196.875,242.8125,242.8125,215.25
2021-10-21 02:00:00 UTC+0000,135.575,158.3325,158.3325,124.25
2021-10-21 06:00:00 UTC+0000,79.3475,89.6425,89.6425,125.0
2021-10-21 10:00:00 UTC+0000,168.125,170.0625,170.0625,1035.0
2021-10-21 14:00:00 UTC+0000,72.33,87.5,87.5,333.335
2021-10-21 18:00:00 UTC+0000,172.6,221.155,221.155,165.0
2021-10-21 22:00:00 UTC+0000,161.4575,196.875,196.875,375.0
2021-10-22 02:00:00 UTC+0000,110.0,135.575,135.575,215.075
2021-10-22 06:00:00 UTC+0000,62.325,79.3475,79.3475,148.7275
2021-10-22 10:00:00 UTC+0000,140.675,168.125,168.125,235.55
2021-10-22 14:00:00 UTC+0000,57.25,72.33,72.33,110.0
2021-10-22 18:00:00 UTC+0000,118.5275,172.6,172.6,100.0
2021-10-22 22:00:00 UTC+0000,110.285,146.55,161.4575,146.55
2021-10-23 02:00:00 UTC+0000,85.0,115.0225,110.0,115.0225
2021-10-23 06:00:00 UTC+0000,45.0625,89.25,62.325,89.25
2021-10-23 10:00:00 UTC+0000,97.43,134.55,140.675,134.55
2021-10-23 14:00:00 UTC+0000,41.07,56.75,57.25,56.75
2021-10-23 18:00:00 UTC+0000,71.91,63.4,118.5275,63.4
2021-10-23 22:00:00 UTC+0000,72.5,103.1175,110.285,103.1175
2021-10-24 02:00:00 UTC+0000,55.01,83.98,85.0,83.98
2021-10-24 06:00:00 UTC+0000,33.32,65.085,45.0625,65.085
2021-10-24 10:00:00 UTC+0000,88.5325,102.0,97.43,102.0
2021-10-24 14:00:00 UTC+0000,31.1675,41.29,41.07,41.29
2021-10-24 18:00:00 UTC+0000,46.93,42.6425,71.91,42.6425
2021-10-24 22:00:00 UTC+0000,61.0,161.4575,72.5,72.53
2021-10-25 02:00:00 UTC+0000,37.635,110.0,55.01,55.5
2021-10-25 06:00:00 UTC+0000,21.115,62.325,33.32,44.4
2021-10-25 10:00:00 UTC+0000,44.25,140.675,88.5325,61.67
2021-10-25 14:00:00 UTC+0000,21.0125,57.25,31.1675,29.645
2021-10-25 18:00:00 UTC+0000,28.465,118.5275,46.93,32.15
2021-10-25 22:00:00 UTC+0000,45.88,61.0,61.0,59.735
2021-10-26 02:00:00 UTC+0000,27.3275,37.635,37.635,47.2775
2021-10-26 06:00:00 UTC+0000,14.375,21.115,21.115,36.1275
2021-10-26 10:00:00 UTC+0000,29.0275,44.25,44.25,45.7625
2021-10-26 14:00:00 UTC+0000,14.25,21.0125,21.0125,29.465
2021-10-26 18:00:00 UTC+0000,19.65,28.465,28.465,684.53
2021-10-26 22:00:00 UTC+0000,54.23,45.88,45.88,242.8125
2021-10-27 02:00:00 UTC+0000,26.43,27.3275,27.3275,158.3325
2021-10-27 06:00:00 UTC+0000,12.5,14.375,14.375,89.6425
2021-10-27 10:00:00 UTC+0000,28.23,29.0275,29.0275,170.0625
2021-10-27 14:00:00 UTC+0000,12.06,14.25,14.25,87.5
2021-10-27 18:00:00 UTC+0000,16.79,19.65,19.65,221.155
2021-10-27 22:00:00 UTC+0000,45.5175,54.23,54.23,196.875
2021-10-28 02:00:00 UTC+0000,24.23,26.43,26.43,135.575
2021-10-28 06:00:00 UTC+0000,9.625,12.5,12.5,79.3475
2021-10-28 10:00:00 UTC+0000,23.75,28.23,28.23,168.125
2021-10-28 14:00:00 UTC+0000,9.1725,12.06,12.06,72.33
2021-10-28 18:00:00 UTC+0000,13.825,16.79,16.79,172.6
2021-10-28 22:00:00 UTC+0000,41.75,45.5175,45.5175,161.4575
2021-10-29 02:00:00 UTC+0000,21.43,24.23,24.23,110.0
2021-10-29 06:00:00 UTC+0000,7.97,9.625,9.625,62.325
2021-10-29 10:00:00 UTC+0000,21.42,23.75,23.75,140.675
2021-10-29 14:00:00 UTC+0000,7.2,9.1725,9.1725,57.25
2021-10-29 18:00:00 UTC+0000,18.7625,13.825,13.825,118.5275
2021-10-29 22:00:00 UTC+0000,39.5,110.285,41.75,110.285
2021-10-30 02:00:00 UTC+0000,24.9975,85.0,21.43,85.0
2021-10-30 06:00:00 UTC+0000,9.3025,45.0625,7.97,45.0625
2021-10-30 10:00:00 UTC+0000,22.0,97.43,21.42,97.43
2021-10-30 14:00:00 UTC+0000,9.2925,41.07,7.2,41.07
2021-10-30 18:00:00 UTC+0000,21.07,71.91,18.7625,71.91
2021-10-30 22:00:00 UTC+0000,45.41,72.5,39.5,72.5
2021-10-31 03:00:00 UTC+0000,34.785,55.01,24.9975,55.01
2021-10-31 07:00:00 UTC+0000,12.75,33.32,9.3025,33.32
2021-10-31 11:00:00 UTC+0000,30.365,88.5325,22.0,88.5325
2021-10-31 15:00:00 UTC+0000,17.59,31.1675,9.2925,31.1675
2021-10-31 19:00:00 UTC+0000,47.65,46.93,21.07,46.93
2021-10-31 23:00:00 UTC+0000,80.0,41.75,45.41,61.0
2021-11-01 03:00:00 UTC+0000,36.685,21.43,34.785,37.635
2021-11-01 07:00:00 UTC+0000,11.6025,7.97,12.75,21.115
2021-11-01 11:00:00 UTC+0000,24.3425,21.42,30.365,44.25
2021-11-01 15:00:00 UTC+0000,12.835,7.2,17.59,21.0125
2021-11-01 19:00:00 UTC+0000,29.0825,18.7625,47.65,28.465
2021-11-01 23:00:00 UTC+0000,47.0,80.0,80.0,45.88
2021-11-02 03:00:00 UTC+0000,23.5,36.685,36.685,27.3275
2021-11-02 07:00:00 UTC+0000,8.25,11.6025,11.6025,14.375
2021-11-02 11:00:00 UTC+0000,16.9575,24.3425,24.3425,29.0275
2021-11-02 15:00:00 UTC+0000,8.5,12.835,12.835,14.25
2021-11-02 19:00:00 UTC+0000,17.25,29.0825,29.0825,19.65
2021-11-02 23:00:00 UTC+0000,32.385,47.0,47.0,54.23
2021-11-03 03:00:00 UTC+0000,16.0,23.5,23.5,26.43
2021-11-03 07:00:00 UTC+0000,5.5,8.25,8.25,12.5
2021-11-03 11:00:00 UTC+0000,11.5325,16.9575,16.9575,28.23
2021-11-03 15:00:00 UTC+0000,5.5,8.5,8.5,12.06
2021-11-03 19:00:00 UTC+0000,12.0675,17.25,17.25,16.79
2021-11-03 23:00:00 UTC+0000,23.15,32.385,32.385,45.5175
2021-11-04 03:00:00 UTC+0000,13.3225,16.0,16.0,24.23
2021-11-04 07:00:00 UTC+0000,4.5725,5.5,5.5,9.625
2021-11-04 11:00:00 UTC+0000,9.97,11.5325,11.5325,23.75
2021-11-04 15:00:00 UTC+0000,6.0,5.5,5.5,9.1725
2021-11-04 19:00:00 UTC+0000,9.7625,12.0675,12.0675,13.825
2021-11-04 23:00:00 UTC+0000,30.4275,23.15,23.15,41.75
2021-11-05 03:00:00 UTC+0000,12.815,13.3225,13.3225,21.43
2021-11-05 07:00:00 UTC+0000,3.5,4.5725,4.5725,7.97
2021-11-05 11:00:00 UTC+0000,7.5,9.97,9.97,21.42
2021-11-05 15:00:00 UTC+0000,4.1425,6.0,6.0,7.2
2021-11-05 19:00:00 UTC+0000,9.97,9.7625,9.7625,18.7625
2021-11-05 23:00:00 UTC+0000,31.88,39.5,30.4275,39.5
2021-11-06 03:00:00 UTC+0000,22.03,24.9975,12.815,24.9975
2021-11-06 07:00:00 UTC+0000,10.13,9.3025,3.5,9.3025
2021-11-06 11:00:00 UTC+0000,18.5,22.0,7.5,22.0
2021-11-06 15:00:00 UTC+0000,9.78,9.2925,4.1425,9.2925
2021-11-06 19:00:00 UTC+0000,34.8125,21.07,9.97,21.07
2021-11-06 23:00:00 UTC+0000,94.25,45.41,31.88,45.41
2021-11-07 03:00:00 UTC+0000,111.4625,34.785,22.03,34.785
2021-11-07 07:00:00 UTC+0000,32.35,12.75,10.13,12.75
2021-11-07 11:00:00 UTC+0000,37.555,30.365,18.5,30.365
2021-11-07 15:00:00 UTC+0000,12.21,17.59,9.78,17.59
2021-11-07 19:00:00 UTC+0000,25.0,47.65,34.8125,47.65
2021-11-07 23:00:00 UTC+0000,65.0,30.4275,94.25,80.0
2021-11-08 03:00:00 UTC+0000,47.0,12.815,111.4625,36.685
2021-11-08 07:00:00 UTC+0000,15.75,3.5,32.35,11.6025
2021-11-08 11:00:00 UTC+0000,20.0,7.5,37.555,24.3425
2021-11-08 15:00:00 UTC+0000,9.63,4.1425,12.21,12.835
2021-11-08 19:00:00 UTC+0000,19.35,9.97,25.0,29.0825
2021-11-08 23:00:00 UTC+0000,32.25,65.0,65.0,47.0
2021-11-09 03:00:00 UTC+0000,26.18,47.0,47.0,23.5
2021-11-09 07:00:00 UTC+0000,9.705,15.75,15.75,8.25
2021-11-09 11:00:00 UTC+0000,12.7225,20.0,20.0,16.9575
2021-11-09 15:00:00 UTC+0000,6.05,9.63,9.63,8.5
2021-11-09 19:00:00 UTC+0000,13.2125,19.35,19.35,17.25
2021-11-09 23:00:00 UTC+0000,22.5,32.25,32.25,32.385
2021-11-10 03:00:00 UTC+0000,17.95,26.18,26.18,16.0
2021-11-10 07:00:00 UTC+0000,6.3625,9.705,9.705,5.5
2021-11-10 11:00:00 UTC+0000,9.5,12.7225,12.7225,11.5325
2021-11-10 15:00:00 UTC+0000,4.4675,6.05,6.05,5.5
2021-11-10 19:00:00 UTC+0000,9.73,13.2125,13.2125,12.0675
2021-11-10 23:00:00 UTC+0000,17.8125,22.5,22.5,23.15
2021-11-11 03:00:00 UTC+0000,13.23,17.95,17.95,13.3225
2021-11-11 07:00:00 UTC+0000,4.415,6.3625,6.3625,4.5725
2021-11-11 11:00:00 UTC+0000,7.16,9.5,9.5,9.97
2021-11-11 15:00:00 UTC+0000,3.0,4.4675,4.4675,6.0
2021-11-11 19:00:00 UTC+0000,7.07,9.73,9.73,9.7625
2021-11-11 23:00:00 UTC+0000,14.0,17.8125,17.8125,30.4275
2021-11-12 03:00:00 UTC+0000,11.0,13.23,13.23,12.815
2021-11-12 07:00:00 UTC+0000,3.345,4.415,4.415,3.5
2021-11-12 11:00:00 UTC+0000,6.0625,7.16,7.16,7.5
2021-11-12 15:00:00 UTC+0000,2.52,3.0,3.0,4.1425
2021-11-12 19:00:00 UTC+0000,8.46,7.07,7.07,9.97
2021-11-12 23:00:00 UTC+0000,21.3775,31.88,14.0,31.88
2021-11-13 03:00:00 UTC+0000,16.48,22.03,11.0,22.03
2021-11-13 07:00:00 UTC+0000,4.62,10.13,3.345,10.13
2021-11-13 11:00:00 UTC+0000,6.67,18.5,6.0625,18.5
2021-11-13 15:00:00 UTC+0000,2.66,9.78,2.52,9.78
2021-11-13 19:00:00 UTC+0000,8.03,34.8125,8.46,34.8125
2021-11-13 23:00:00 UTC+0000,19.3225,94.25,21.3775,94.25
2021-11-14 03:00:00 UTC+0000,16.0,111.4625,16.48,111.4625
2021-11-14 07:00:00 UTC+0000,6.8425,32.35,4.62,32.35
2021-11-14 11:00:00 UTC+0000,9.5,37.555,6.67,37.555
2021-11-14 15:00:00 UTC+0000,4.5,12.21,2.66,12.21
2021-11-14 19:00:00 UTC+0000,8.91,25.0,8.03,25.0
2021-11-14 23:00:00 UTC+0000,19.0,14.0,19.3225,65.0
2021-11-15 03:00:00 UTC+0000,14.0,11.0,16.0,47.0
2021-11-15 07:00:00 UTC+0000,4.5275,3.345,6.8425,15.75
2021-11-15 11:00:00 UTC+0000,5.7775,6.0625,9.5,20.0
2021-11-15 15:00:00 UTC+0000,2.8825,2.52,4.5,9.63
2021-11-15 19:00:00 UTC+0000,6.615,8.46,8.91,19.35
2021-11-15 23:00:00 UTC+0000,15.2,19.0,19.0,32.25
2021-11-16 03:00:00 UTC+0000,10.65,14.0,14.0,26.18
2021-11-16 07:00:00 UTC+0000,3.25,4.5275,4.5275,9.705
2021-11-16 11:00:00 UTC+0000,4.455,5.7775,5.7775,12.7225
2021-11-16 15:00:00 UTC+0000,2.1175,2.8825,2.8825,6.05
2021-11-16 19:00:00 UTC+0000,5.25,6.615,6.615,13.2125
2021-11-16 23:00:00 UTC+0000,13.63,15.2,15.2,22.5
2021-11-17 03:00:00 UTC+0000,8.7675,10.65,10.65,17.95
2021-11-17 07:00:00 UTC+0000,2.75,3.25,3.25,6.3625
2021-11-17 11:00:00 UTC+0000,4.54,4.455,4.455,9.5
2021-11-17 15:00:00 UTC+0000,3.0,2.1175,2.1175,4.4675
2021-11-17 19:00:00 UTC+0000,14.585,5.25,5.25,9.73
2021-11-17 23:00:00 UTC+0000,25.525,13.63,13.63,17.8125
2021-11-18 03:00:00 UTC+0000,17.0,8.7675,8.7675,13.23
2021-11-18 07:00:00 UTC+0000,4.15,2.75,2.75,4.415
2021-11-18 11:00:00 UTC+0000,9.025,4.54,4.54,7.16
2021-11-18 15:00:00 UTC+0000,4.8525,3.0,3.0,3.0
2021-11-18 19:00:00 UTC+0000,23.725,14.585,14.585,7.07
2021-11-18 23:00:00 UTC+0000,37.5,25.525,25.525,14.0
2021-11-19 03:00:00 UTC+0000,31.2425,17.0,17.0,11.0
2021-11-19 07:00:00 UTC+0000,5.83,4.15,4.15,3.345
2021-11-19 11:00:00 UTC+0000,9.1475,9.025,9.025,6.0625
2021-11-19 15:00:00 UTC+0000,4.2525,4.8525,4.8525,2.52
2021-11-19 19:00:00 UTC+0000,21.155,23.725,23.725,8.46
2021-11-19 23:00:00 UTC+0000,26.69,21.3775,37.5,21.3775
2021-11-20 03:00:00 UTC+0000,22.625,16.48,31.2425,16.48
2021-11-20 07:00:00 UTC+0000,6.68,4.62,5.83,4.62
2021-11-20 11:00:00 UTC+0000,9.18,6.67,9.1475,6.67
2021-11-20 15:00:00 UTC+0000,4.44,2.66,4.2525,2.66
2021-11-20 19:00:00 UTC+0000,16.3275,8.03,21.155,8.03
2021-11-20 23:00:00 UTC+0000,26.16,19.3225,26.69,19.3225
2021-11-21 03:00:00 UTC+0000,25.23,16.0,22.625,16.0
2021-11-21 07:00:00 UTC+0000,5.71,6.8425,6.68,6.8425
2021-11-21 11:00:00 UTC+0000,7.62,9.5,9.18,9.5
2021-11-21 15:00:00 UTC+0000,3.74,4.5,4.44,4.5
2021-11-21 19:00:00 UTC+0000,12.265,8.91,16.3275,8.91
2021-11-21 23:00:00 UTC+0000,26.75,37.5,26.16,19.0
2021-11-22 03:00:00 UTC+0000,18.875,31.2425,25.23,14.0
2021-11-22 07:00:00 UTC+0000,3.985,5.83,5.71,4.5275
2021-11-22 11:00:00 UTC+0000,5.345,9.1475,7.62,5.7775
2021-11-22 15:00:00 UTC+0000,2.75,4.2525,3.74,2.8825
2021-11-22 19:00:00 UTC+0000,9.08,21.155,12.265,6.615
2021-11-22 23:00:00 UTC+0000,30.0,26.75,26.75,15.2
2021-11-23 03:00:00 UTC+0000,17.25,18.875,18.875,10.65
2021-11-23 07:00:00 UTC+0000,2.9575,3.985,3.985,3.25
