time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2022-06-19 06:00:00 UTC+0000,7.4,7.09,7.73,7.09
2022-06-19 10:00:00 UTC+0000,6.7,1.9,8.1,1.9
2022-06-19 14:00:00 UTC+0000,15.56,7.8,18.3,7.8
2022-06-19 18:00:00 UTC+0000,30.49,13.67,44.92,13.67
2022-06-19 22:00:00 UTC+0000,1.5,1.51,1.56,1.34
2022-06-20 02:00:00 UTC+0000,14.27,5.0,2.81,2.56
2022-06-20 06:00:00 UTC+0000,42.93,10.25,7.4,14.38
2022-06-20 10:00:00 UTC+0000,14.44,15.61,6.7,2.1
2022-06-20 14:00:00 UTC+0000,30.83,14.65,15.56,14.43
2022-06-20 18:00:00 UTC+0000,31.0,32.22,30.49,13.3
2022-06-20 22:00:00 UTC+0000,1.5,1.5,1.5,1.4
2022-06-21 02:00:00 UTC+0000,12.0,14.27,14.27,6.69
2022-06-21 06:00:00 UTC+0000,37.2,42.93,42.93,10.0
2022-06-21 10:00:00 UTC+0000,61.11,14.44,14.44,3.0
2022-06-21 14:00:00 UTC+0000,36.97,30.83,30.83,18.0
2022-06-21 18:00:00 UTC+0000,46.25,31.0,31.0,35.0
2022-06-21 22:00:00 UTC+0000,30.59,1.5,1.5,1.5
2022-06-22 02:00:00 UTC+0000,32.09,12.0,12.0,8.68
2022-06-22 06:00:00 UTC+0000,74.29,37.2,37.2,13.54
2022-06-22 10:00:00 UTC+0000,61.47,61.11,61.11,88.66
2022-06-22 14:00:00 UTC+0000,71.0,36.97,36.97,38.0
2022-06-22 18:00:00 UTC+0000,92.71,46.25,46.25,53.81
2022-06-22 22:00:00 UTC+0000,13.0,30.59,30.59,2.02
2022-06-23 02:00:00 UTC+0000,23.0,32.09,32.09,5.2
2022-06-23 06:00:00 UTC+0000,50.12,74.29,74.29,9.11
2022-06-23 10:00:00 UTC+0000,39.0,61.47,61.47,27.4
2022-06-23 14:00:00 UTC+0000,53.27,71.0,71.0,16.99
2022-06-23 18:00:00 UTC+0000,53.0,92.71,92.71,27.35
2022-06-23 22:00:00 UTC+0000,5.99,13.0,13.0,1.51
2022-06-24 02:00:00 UTC+0000,13.2,23.0,23.0,5.0
2022-06-24 06:00:00 UTC+0000,31.91,50.12,50.12,10.25
2022-06-24 10:00:00 UTC+0000,29.5,39.0,39.0,15.61
2022-06-24 14:00:00 UTC+0000,37.88,53.27,53.27,14.65
2022-06-24 18:00:00 UTC+0000,42.22,53.0,53.0,32.22
2022-06-24 22:00:00 UTC+0000,4.33,2.8,5.99,2.8
2022-06-25 02:00:00 UTC+0000,9.78,3.62,13.2,3.62
2022-06-25 06:00:00 UTC+0000,23.58,7.73,31.91,7.73
2022-06-25 10:00:00 UTC+0000,19.0,8.1,29.5,8.1
2022-06-25 14:00:00 UTC+0000,29.27,18.3,37.88,18.3
2022-06-25 18:00:00 UTC+0000,34.35,44.92,42.22,44.92
2022-06-25 22:00:00 UTC+0000,3.4,1.56,4.33,1.56
2022-06-26 02:00:00 UTC+0000,7.43,2.81,9.78,2.81
2022-06-26 06:00:00 UTC+0000,19.58,7.4,23.58,7.4
2022-06-26 10:00:00 UTC+0000,15.1,6.7,19.0,6.7
2022-06-26 14:00:00 UTC+0000,30.43,15.56,29.27,15.56
2022-06-26 18:00:00 UTC+0000,27.8,30.49,34.35,30.49
2022-06-26 22:00:00 UTC+0000,2.99,5.99,3.4,1.5
2022-06-27 02:00:00 UTC+0000,11.2,13.2,7.43,14.27
2022-06-27 06:00:00 UTC+0000,30.0,31.91,19.58,42.93
2022-06-27 10:00:00 UTC+0000,26.39,29.5,15.1,14.44
2022-06-27 14:00:00 UTC+0000,38.7,37.88,30.43,30.83
2022-06-27 18:00:00 UTC+0000,38.76,42.22,27.8,31.0
2022-06-27 22:00:00 UTC+0000,2.76,2.99,2.99,1.5
2022-06-28 02:00:00 UTC+0000,9.2,11.2,11.2,12.0
2022-06-28 06:00:00 UTC+0000,23.8,30.0,30.0,37.2
2022-06-28 10:00:00 UTC+0000,21.84,26.39,26.39,61.11
2022-06-28 14:00:00 UTC+0000,30.9,38.7,38.7,36.97
2022-06-28 18:00:00 UTC+0000,31.62,38.76,38.76,46.25
2022-06-28 22:00:00 UTC+0000,3.5,2.76,2.76,30.59
2022-06-29 02:00:00 UTC+0000,7.1,9.2,9.2,32.09
2022-06-29 06:00:00 UTC+0000,22.0,23.8,23.8,74.29
2022-06-29 10:00:00 UTC+0000,21.93,21.84,21.84,61.47
2022-06-29 14:00:00 UTC+0000,30.83,30.9,30.9,71.0
2022-06-29 18:00:00 UTC+0000,30.55,31.62,31.62,92.71
2022-06-29 22:00:00 UTC+0000,2.4,3.5,3.5,13.0
2022-06-30 02:00:00 UTC+0000,6.4,7.1,7.1,23.0
2022-06-30 06:00:00 UTC+0000,81.3,22.0,22.0,50.12
2022-06-30 10:00:00 UTC+0000,17.87,21.93,21.93,39.0
2022-06-30 14:00:00 UTC+0000,27.63,30.83,30.83,53.27
2022-06-30 18:00:00 UTC+0000,25.0,30.55,30.55,53.0
2022-06-30 22:00:00 UTC+0000,1.9,2.4,2.4,5.99
2022-07-01 02:00:00 UTC+0000,5.2,6.4,6.4,13.2
2022-07-01 06:00:00 UTC+0000,20.18,81.3,81.3,31.91
2022-07-01 10:00:00 UTC+0000,15.0,17.87,17.87,29.5
2022-07-01 14:00:00 UTC+0000,23.8,27.63,27.63,37.88
2022-07-01 18:00:00 UTC+0000,21.0,25.0,25.0,42.22
2022-07-01 22:00:00 UTC+0000,2.5,4.33,1.9,4.33
2022-07-02 02:00:00 UTC+0000,5.8,9.78,5.2,9.78
2022-07-02 06:00:00 UTC+0000,18.49,23.58,20.18,23.58
2022-07-02 10:00:00 UTC+0000,14.77,19.0,15.0,19.0
2022-07-02 14:00:00 UTC+0000,24.0,29.27,23.8,29.27
2022-07-02 18:00:00 UTC+0000,63.08,34.35,21.0,34.35
2022-07-02 22:00:00 UTC+0000,2.03,3.4,2.5,3.4
2022-07-03 02:00:00 UTC+0000,5.5,7.43,5.8,7.43
2022-07-03 06:00:00 UTC+0000,16.45,19.58,18.49,19.58
2022-07-03 10:00:00 UTC+0000,12.67,15.1,14.77,15.1
2022-07-03 14:00:00 UTC+0000,19.9,30.43,24.0,30.43
2022-07-03 18:00:00 UTC+0000,30.0,27.8,63.08,27.8
2022-07-03 22:00:00 UTC+0000,2.2,1.9,2.03,2.99
2022-07-04 02:00:00 UTC+0000,9.5,5.2,5.5,11.2
2022-07-04 06:00:00 UTC+0000,22.0,20.18,16.45,30.0
2022-07-04 10:00:00 UTC+0000,16.0,15.0,12.67,26.39
2022-07-04 14:00:00 UTC+0000,28.74,23.8,19.9,38.7
2022-07-04 18:00:00 UTC+0000,31.0,21.0,30.0,38.76
2022-07-04 22:00:00 UTC+0000,1.9,2.2,2.2,2.76
2022-07-05 02:00:00 UTC+0000,6.6,9.5,9.5,9.2
2022-07-05 06:00:00 UTC+0000,22.28,22.0,22.0,23.8
2022-07-05 10:00:00 UTC+0000,14.35,16.0,16.0,21.84
2022-07-05 14:00:00 UTC+0000,23.55,28.74,28.74,30.9
2022-07-05 18:00:00 UTC+0000,25.64,31.0,31.0,31.62
2022-07-05 22:00:00 UTC+0000,1.7,1.9,1.9,3.5
2022-07-06 02:00:00 UTC+0000,5.5,6.6,6.6,7.1
2022-07-06 06:00:00 UTC+0000,70.0,22.28,22.28,22.0
2022-07-06 10:00:00 UTC+0000,14.52,14.35,14.35,21.93
2022-07-06 14:00:00 UTC+0000,22.35,23.55,23.55,30.83
2022-07-06 18:00:00 UTC+0000,28.0,25.64,25.64,30.55
2022-07-06 22:00:00 UTC+0000,1.54,1.7,1.7,2.4
2022-07-07 02:00:00 UTC+0000,4.7,5.5,5.5,6.4
2022-07-07 06:00:00 UTC+0000,35.33,70.0,70.0,81.3
2022-07-07 10:00:00 UTC+0000,26.0,14.52,14.52,17.87
2022-07-07 14:00:00 UTC+0000,20.48,22.35,22.35,27.63
2022-07-07 18:00:00 UTC+0000,22.0,28.0,28.0,25.0
2022-07-07 22:00:00 UTC+0000,1.27,1.54,1.54,1.9
2022-07-08 02:00:00 UTC+0000,4.3,4.7,4.7,5.2
2022-07-08 06:00:00 UTC+0000,21.75,35.33,35.33,20.18
2022-07-08 10:00:00 UTC+0000,15.0,26.0,26.0,15.0
2022-07-08 14:00:00 UTC+0000,18.21,20.48,20.48,23.8
2022-07-08 18:00:00 UTC+0000,45.0,22.0,22.0,21.0
2022-07-08 22:00:00 UTC+0000,2.6,2.5,1.27,2.5
2022-07-09 02:00:00 UTC+0000,4.9,5.8,4.3,5.8
2022-07-09 06:00:00 UTC+0000,17.14,18.49,21.75,18.49
2022-07-09 10:00:00 UTC+0000,12.39,14.77,15.0,14.77
2022-07-09 14:00:00 UTC+0000,15.92,24.0,18.21,24.0
2022-07-09 18:00:00 UTC+0000,30.2,63.08,45.0,63.08
2022-07-09 22:00:00 UTC+0000,2.09,2.03,2.6,2.03
2022-07-10 02:00:00 UTC+0000,4.44,5.5,4.9,5.5
2022-07-10 06:00:00 UTC+0000,13.0,16.45,17.14,16.45
2022-07-10 10:00:00 UTC+0000,10.25,12.67,12.39,12.67
2022-07-10 14:00:00 UTC+0000,15.99,19.9,15.92,19.9
2022-07-10 18:00:00 UTC+0000,26.5,30.0,30.2,30.0
2022-07-10 22:00:00 UTC+0000,1.89,1.27,2.09,2.2
2022-07-11 02:00:00 UTC+0000,8.33,4.3,4.44,9.5
2022-07-11 06:00:00 UTC+0000,20.4,21.75,13.0,22.0
2022-07-11 10:00:00 UTC+0000,15.14,15.0,10.25,16.0
2022-07-11 14:00:00 UTC+0000,27.42,18.21,15.99,28.74
2022-07-11 18:00:00 UTC+0000,30.1,45.0,26.5,31.0
2022-07-11 22:00:00 UTC+0000,1.5,1.89,1.89,1.9
2022-07-12 02:00:00 UTC+0000,5.6,8.33,8.33,6.6
2022-07-12 06:00:00 UTC+0000,17.0,20.4,20.4,22.28
2022-07-12 10:00:00 UTC+0000,12.0,15.14,15.14,14.35
2022-07-12 14:00:00 UTC+0000,21.2,27.42,27.42,23.55
2022-07-12 18:00:00 UTC+0000,24.75,30.1,30.1,25.64
2022-07-12 22:00:00 UTC+0000,1.4,1.5,1.5,1.7
2022-07-13 02:00:00 UTC+0000,4.57,5.6,5.6,5.5
2022-07-13 06:00:00 UTC+0000,18.3,17.0,17.0,70.0
2022-07-13 10:00:00 UTC+0000,11.0,12.0,12.0,14.52
2022-07-13 14:00:00 UTC+0000,18.8,21.2,21.2,22.35
2022-07-13 18:00:00 UTC+0000,24.21,24.75,24.75,28.0
2022-07-13 22:00:00 UTC+0000,1.35,1.4,1.4,1.54
2022-07-14 02:00:00 UTC+0000,3.67,4.57,4.57,4.7
2022-07-14 06:00:00 UTC+0000,17.42,18.3,18.3,35.33
2022-07-14 10:00:00 UTC+0000,8.6,11.0,11.0,26.0
2022-07-14 14:00:00 UTC+0000,17.8,18.8,18.8,20.48
2022-07-14 18:00:00 UTC+0000,20.0,24.21,24.21,22.0
2022-07-14 22:00:00 UTC+0000,1.23,1.35,1.35,1.27
2022-07-15 02:00:00 UTC+0000,3.33,3.67,3.67,4.3
2022-07-15 06:00:00 UTC+0000,15.4,17.42,17.42,21.75
2022-07-15 10:00:00 UTC+0000,8.25,8.6,8.6,15.0
2022-07-15 14:00:00 UTC+0000,16.89,17.8,17.8,18.21
2022-07-15 18:00:00 UTC+0000,39.57,20.0,20.0,45.0
2022-07-15 22:00:00 UTC+0000,1.52,2.6,1.23,2.6
2022-07-16 02:00:00 UTC+0000,3.4,4.9,3.33,4.9
2022-07-16 06:00:00 UTC+0000,12.46,17.14,15.4,17.14
2022-07-16 10:00:00 UTC+0000,5.78,12.39,8.25,12.39
2022-07-16 14:00:00 UTC+0000,13.6,15.92,16.89,15.92
2022-07-16 18:00:00 UTC+0000,24.0,30.2,39.57,30.2
2022-07-16 22:00:00 UTC+0000,1.1,2.09,1.52,2.09
2022-07-17 02:00:00 UTC+0000,2.8,4.44,3.4,4.44
2022-07-17 06:00:00 UTC+0000,9.67,13.0,12.46,13.0
2022-07-17 10:00:00 UTC+0000,4.43,10.25,5.78,10.25
2022-07-17 14:00:00 UTC+0000,11.5,15.99,13.6,15.99
2022-07-17 18:00:00 UTC+0000,19.73,26.5,24.0,26.5
2022-07-17 22:00:00 UTC+0000,1.23,1.23,1.1,1.89
2022-07-18 02:00:00 UTC+0000,5.5,3.33,2.8,8.33
2022-07-18 06:00:00 UTC+0000,17.45,15.4,9.67,20.4
2022-07-18 10:00:00 UTC+0000,11.0,8.25,4.43,15.14
2022-07-18 14:00:00 UTC+0000,20.0,16.89,11.5,27.42
2022-07-18 18:00:00 UTC+0000,78.19,39.57,19.73,30.1
2022-07-18 22:00:00 UTC+0000,1.12,1.23,1.23,1.5
2022-07-19 02:00:00 UTC+0000,3.8,5.5,5.5,5.6
2022-07-19 06:00:00 UTC+0000,16.72,17.45,17.45,17.0
2022-07-19 10:00:00 UTC+0000,8.84,11.0,11.0,12.0
2022-07-19 14:00:00 UTC+0000,17.01,20.0,20.0,21.2
2022-07-19 18:00:00 UTC+0000,51.45,78.19,78.19,24.75
2022-07-19 22:00:00 UTC+0000,0.87,1.12,1.12,1.4
2022-07-20 02:00:00 UTC+0000,2.62,3.8,3.8,4.57
2022-07-20 06:00:00 UTC+0000,12.34,16.72,16.72,18.3
2022-07-20 10:00:00 UTC+0000,6.89,8.84,8.84,11.0
2022-07-20 14:00:00 UTC+0000,13.3,17.01,17.01,18.8
2022-07-20 18:00:00 UTC+0000,34.0,51.45,51.45,24.21
2022-07-20 22:00:00 UTC+0000,0.73,0.87,0.87,1.35
2022-07-21 02:00:00 UTC+0000,2.54,2.62,2.62,3.67
2022-07-21 06:00:00 UTC+0000,14.31,12.34,12.34,17.42
2022-07-21 10:00:00 UTC+0000,5.89,6.89,6.89,8.6
2022-07-21 14:00:00 UTC+0000,15.15,13.3,13.3,17.8
2022-07-21 18:00:00 UTC+0000,35.91,34.0,34.0,20.0
2022-07-21 22:00:00 UTC+0000,0.58,0.73,0.73,1.23
2022-07-22 02:00:00 UTC+0000,2.62,2.54,2.54,3.33
2022-07-22 06:00:00 UTC+0000,11.8,14.31,14.31,15.4
2022-07-22 10:00:00 UTC+0000,4.19,5.89,5.89,8.25
2022-07-22 14:00:00 UTC+0000,15.29,15.15,15.15,16.89
2022-07-22 18:00:00 UTC+0000,44.26,35.91,35.91,39.57
2022-07-22 22:00:00 UTC+0000,1.0,1.52,0.58,1.52
2022-07-23 02:00:00 UTC+0000,3.1,3.4,2.62,3.4
2022-07-23 06:00:00 UTC+0000,14.36,12.46,11.8,12.46
2022-07-23 10:00:00 UTC+0000,3.67,5.78,4.19,5.78
2022-07-23 14:00:00 UTC+0000,12.71,13.6,15.29,13.6
2022-07-23 18:00:00 UTC+0000,37.0,24.0,44.26,24.0
2022-07-23 22:00:00 UTC+0000,0.75,1.1,1.0,1.1
2022-07-24 02:00:00 UTC+0000,2.33,2.8,3.1,2.8
2022-07-24 06:00:00 UTC+0000,11.42,9.67,14.36,9.67
2022-07-24 10:00:00 UTC+0000,2.66,4.43,3.67,4.43
2022-07-24 14:00:00 UTC+0000,11.32,11.5,12.71,11.5
2022-07-24 18:00:00 UTC+0000,33.0,19.73,37.0,19.73
2022-07-24 22:00:00 UTC+0000,0.76,0.58,0.75,1.23
2022-07-25 02:00:00 UTC+0000,4.99,2.62,2.33,5.5
2022-07-25 06:00:00 UTC+0000,17.97,11.8,11.42,17.45
2022-07-25 10:00:00 UTC+0000,8.0,4.19,2.66,11.0
2022-07-25 14:00:00 UTC+0000,17.0,15.29,11.32,20.0
2022-07-25 18:00:00 UTC+0000,37.0,44.26,33.0,78.19
2022-07-25 22:00:00 UTC+0000,0.55,0.76,0.76,1.12
2022-07-26 02:00:00 UTC+0000,3.03,4.99,4.99,3.8
2022-07-26 06:00:00 UTC+0000,13.0,17.97,17.97,16.72
2022-07-26 10:00:00 UTC+0000,4.94,8.0,8.0,8.84
2022-07-26 14:00:00 UTC+0000,12.25,17.0,17.0,17.01
2022-07-26 18:00:00 UTC+0000,27.0,37.0,37.0,51.45
2022-07-26 22:00:00 UTC+0000,0.4,0.55,0.55,0.87
2022-07-27 02:00:00 UTC+0000,2.15,3.03,3.03,2.62
2022-07-27 06:00:00 UTC+0000,9.8,13.0,13.0,12.34
2022-07-27 10:00:00 UTC+0000,3.54,4.94,4.94,6.89
2022-07-27 14:00:00 UTC+0000,10.52,12.25,12.25,13.3
2022-07-27 18:00:00 UTC+0000,24.13,27.0,27.0,34.0
2022-07-27 22:00:00 UTC+0000,0.37,0.4,0.4,0.73
2022-07-28 02:00:00 UTC+0000,2.3,2.15,2.15,2.54
2022-07-28 06:00:00 UTC+0000,9.11,9.8,9.8,14.31
2022-07-28 10:00:00 UTC+0000,2.85,3.54,3.54,5.89
2022-07-28 14:00:00 UTC+0000,13.41,10.52,10.52,15.15
2022-07-28 18:00:00 UTC+0000,31.3,24.13,24.13,35.91
2022-07-28 22:00:00 UTC+0000,0.3,0.37,0.37,0.58
2022-07-29 02:00:00 UTC+0000,1.8,2.3,2.3,2.62
2022-07-29 06:00:00 UTC+0000,7.79,9.11,9.11,11.8
2022-07-29 10:00:00 UTC+0000,1.9,2.85,2.85,4.19
2022-07-29 14:00:00 UTC+0000,9.59,13.41,13.41,15.29
2022-07-29 18:00:00 UTC+0000,20.0,31.3,31.3,44.26
2022-07-29 22:00:00 UTC+0000,0.6,1.0,0.3,1.0
2022-07-30 02:00:00 UTC+0000,2.01,3.1,1.8,3.1
2022-07-30 06:00:00 UTC+0000,7.42,14.36,7.79,14.36
2022-07-30 10:00:00 UTC+0000,1.69,3.67,1.9,3.67
2022-07-30 14:00:00 UTC+0000,7.8,12.71,9.59,12.71
2022-07-30 18:00:00 UTC+0000,18.75,37.0,20.0,37.0
2022-07-30 22:00:00 UTC+0000,0.5,0.75,0.6,0.75
2022-07-31 02:00:00 UTC+0000,1.43,2.33,2.01,2.33
2022-07-31 06:00:00 UTC+0000,5.94,11.42,7.42,11.42
2022-07-31 10:00:00 UTC+0000,1.1,2.66,1.69,2.66
2022-07-31 14:00:00 UTC+0000,6.1,11.32,7.8,11.32
2022-07-31 18:00:00 UTC+0000,13.9,33.0,18.75,33.0
2022-07-31 22:00:00 UTC+0000,0.5,0.3,0.5,0.76
2022-08-01 02:00:00 UTC+0000,2.26,1.8,1.43,4.99
2022-08-01 06:00:00 UTC+0000,7.9,7.79,5.94,17.97
2022-08-01 10:00:00 UTC+0000,2.75,1.9,1.1,8.0
2022-08-01 14:00:00 UTC+0000,11.48,9.59,6.1,17.0
2022-08-01 18:00:00 UTC+0000,19.5,20.0,13.9,37.0
2022-08-01 22:00:00 UTC+0000,0.4,0.5,0.5,0.55
2022-08-02 02:00:00 UTC+0000,1.49,2.26,2.26,3.03
2022-08-02 06:00:00 UTC+0000,6.33,7.9,7.9,13.0
2022-08-02 10:00:00 UTC+0000,1.75,2.75,2.75,4.94
2022-08-02 14:00:00 UTC+0000,8.34,11.48,11.48,12.25
2022-08-02 18:00:00 UTC+0000,14.99,19.5,19.5,27.0
2022-08-02 22:00:00 UTC+0000,0.32,0.4,0.4,0.4
2022-08-03 02:00:00 UTC+0000,0.97,1.49,1.49,2.15
2022-08-03 06:00:00 UTC+0000,4.82,6.33,6.33,9.8
2022-08-03 10:00:00 UTC+0000,1.2,1.75,1.75,3.54
2022-08-03 14:00:00 UTC+0000,7.6,8.34,8.34,10.52
2022-08-03 18:00:00 UTC+0000,16.66,14.99,14.99,24.13
2022-08-03 22:00:00 UTC+0000,0.26,0.32,0.32,0.37
2022-08-04 02:00:00 UTC+0000,0.92,0.97,0.97,2.3
2022-08-04 06:00:00 UTC+0000,4.21,4.82,4.82,9.11
2022-08-04 10:00:00 UTC+0000,0.87,1.2,1.2,2.85
2022-08-04 14:00:00 UTC+0000,6.38,7.6,7.6,13.41
2022-08-04 18:00:00 UTC+0000,14.1,16.66,16.66,31.3
2022-08-04 22:00:00 UTC+0000,0.22,0.26,0.26,0.3
2022-08-05 02:00:00 UTC+0000,0.8,0.92,0.92,1.8
2022-08-05 06:00:00 UTC+0000,3.8,4.21,4.21,7.79
2022-08-05 10:00:00 UTC+0000,0.7,0.87,0.87,1.9
2022-08-05 14:00:00 UTC+0000,5.63,6.38,6.38,9.59
2022-08-05 18:00:00 UTC+0000,11.5,14.1,14.1,20.0
2022-08-05 22:00:00 UTC+0000,0.57,0.6,0.22,0.6
2022-08-06 02:00:00 UTC+0000,1.8,2.01,0.8,2.01
2022-08-06 06:00:00 UTC+0000,3.86,7.42,3.8,7.42
2022-08-06 10:00:00 UTC+0000,1.04,1.69,0.7,1.69
2022-08-06 14:00:00 UTC+0000,5.5,7.8,5.63,7.8
2022-08-06 18:00:00 UTC+0000,35.0,18.75,11.5,18.75
2022-08-06 22:00:00 UTC+0000,0.5,0.5,0.57,0.5
2022-08-07 02:00:00 UTC+0000,1.28,1.43,1.8,1.43
2022-08-07 06:00:00 UTC+0000,3.3,5.94,3.86,5.94
2022-08-07 10:00:00 UTC+0000,0.73,1.1,1.04,1.1
2022-08-07 14:00:00 UTC+0000,4.52,6.1,5.5,6.1
2022-08-07 18:00:00 UTC+0000,21.66,13.9,35.0,13.9
2022-08-07 22:00:00 UTC+0000,0.42,0.22,0.5,0.5
2022-08-08 02:00:00 UTC+0000,1.5,0.8,1.28,2.26
2022-08-08 06:00:00 UTC+0000,5.41,3.8,3.3,7.9
2022-08-08 10:00:00 UTC+0000,1.7,0.7,0.73,2.75
2022-08-08 14:00:00 UTC+0000,7.68,5.63,4.52,11.48
2022-08-08 18:00:00 UTC+0000,22.37,11.5,21.66,19.5
2022-08-08 22:00:00 UTC+0000,0.37,0.42,0.42,0.4
2022-08-09 02:00:00 UTC+0000,1.2,1.5,1.5,1.49
2022-08-09 06:00:00 UTC+0000,4.44,5.41,5.41,6.33
2022-08-09 10:00:00 UTC+0000,1.4,1.7,1.7,1.75
2022-08-09 14:00:00 UTC+0000,6.2,7.68,7.68,8.34
2022-08-09 18:00:00 UTC+0000,17.2,22.37,22.37,14.99
2022-08-09 22:00:00 UTC+0000,0.3,0.37,0.37,0.32
2022-08-10 02:00:00 UTC+0000,0.89,1.2,1.2,0.97
2022-08-10 06:00:00 UTC+0000,4.89,4.44,4.44,4.82
2022-08-10 10:00:00 UTC+0000,1.1,1.4,1.4,1.2
2022-08-10 14:00:00 UTC+0000,5.8,6.2,6.2,7.6
2022-08-10 18:00:00 UTC+0000,18.25,17.2,17.2,16.66
2022-08-10 22:00:00 UTC+0000,0.21,0.3,0.3,0.26
2022-08-11 02:00:00 UTC+0000,0.85,0.89,0.89,0.92
2022-08-11 06:00:00 UTC+0000,3.9,4.89,4.89,4.21
2022-08-11 10:00:00 UTC+0000,0.82,1.1,1.1,0.87
2022-08-11 14:00:00 UTC+0000,5.21,5.8,5.8,6.38
2022-08-11 18:00:00 UTC+0000,15.87,18.25,18.25,14.1
2022-08-11 22:00:00 UTC+0000,0.24,0.21,0.21,0.22
2022-08-12 02:00:00 UTC+0000,0.78,0.85,0.85,0.8
2022-08-12 06:00:00 UTC+0000,3.38,3.9,3.9,3.8
2022-08-12 10:00:00 UTC+0000,0.66,0.82,0.82,0.7
2022-08-12 14:00:00 UTC+0000,4.63,5.21,5.21,5.63
2022-08-12 18:00:00 UTC+0000,19.0,15.87,15.87,11.5
2022-08-12 22:00:00 UTC+0000,0.57,0.57,0.24,0.57
2022-08-13 02:00:00 UTC+0000,1.63,1.8,0.78,1.8
2022-08-13 06:00:00 UTC+0000,4.0,3.86,3.38,3.86
2022-08-13 10:00:00 UTC+0000,0.84,1.04,0.66,1.04
2022-08-13 14:00:00 UTC+0000,4.4,5.5,4.63,5.5
2022-08-13 18:00:00 UTC+0000,20.0,35.0,19.0,35.0
2022-08-13 22:00:00 UTC+0000,1.49,0.5,0.57,0.5
2022-08-14 02:00:00 UTC+0000,1.67,1.28,1.63,1.28
2022-08-14 06:00:00 UTC+0000,3.09,3.3,4.0,3.3
2022-08-14 10:00:00 UTC+0000,0.59,0.73,0.84,0.73
2022-08-14 14:00:00 UTC+0000,3.84,4.52,4.4,4.52
2022-08-14 18:00:00 UTC+0000,16.73,21.66,20.0,21.66
2022-08-14 22:00:00 UTC+0000,0.48,0.24,1.49,0.42
2022-08-15 02:00:00 UTC+0000,1.12,0.78,1.67,1.5
2022-08-15 06:00:00 UTC+0000,3.59,3.38,3.09,5.41
2022-08-15 10:00:00 UTC+0000,1.47,0.66,0.59,1.7
2022-08-15 14:00:00 UTC+0000,6.5,4.63,3.84,7.68
2022-08-15 18:00:00 UTC+0000,17.1,19.0,16.73,22.37
2022-08-15 22:00:00 UTC+0000,0.32,0.48,0.48,0.37
2022-08-16 02:00:00 UTC+0000,0.8,1.12,1.12,1.2
2022-08-16 06:00:00 UTC+0000,2.4,3.59,3.59,4.44
2022-08-16 10:00:00 UTC+0000,0.87,1.47,1.47,1.4
2022-08-16 14:00:00 UTC+0000,4.87,6.5,6.5,6.2
2022-08-16 18:00:00 UTC+0000,25.0,17.1,17.1,17.2
2022-08-16 22:00:00 UTC+0000,0.4,0.32,0.32,0.3
2022-08-17 02:00:00 UTC+0000,0.68,0.8,0.8,0.89
2022-08-17 06:00:00 UTC+0000,2.21,2.4,2.4,4.89
2022-08-17 10:00:00 UTC+0000,0.65,0.87,0.87,1.1
2022-08-17 14:00:00 UTC+0000,75.0,4.87,4.87,5.8
2022-08-17 18:00:00 UTC+0000,73.34,25.0,25.0,18.25
2022-08-17 22:00:00 UTC+0000,0.39,0.4,0.4,0.21
2022-08-18 02:00:00 UTC+0000,0.84,0.68,0.68,0.85
2022-08-18 06:00:00 UTC+0000,2.02,2.21,2.21,3.9
2022-08-18 10:00:00 UTC+0000,0.61,0.65,0.65,0.82
2022-08-18 14:00:00 UTC+0000,28.33,75.0,75.0,5.21
2022-08-18 18:00:00 UTC+0000,37.38,73.34,73.34,15.87
2022-08-18 22:00:00 UTC+0000,0.29,0.39,0.39,0.24
2022-08-19 02:00:00 UTC+0000,0.64,0.84,0.84,0.78
2022-08-19 06:00:00 UTC+0000,5.0,2.02,2.02,3.38
2022-08-19 10:00:00 UTC+0000,0.5,0.61,0.61,0.66
2022-08-19 14:00:00 UTC+0000,21.0,28.33,28.33,4.63
2022-08-19 18:00:00 UTC+0000,26.99,37.38,37.38,19.0
2022-08-19 22:00:00 UTC+0000,0.5,0.57,0.29,0.57
2022-08-20 02:00:00 UTC+0000,1.0,1.63,0.64,1.63
2022-08-20 06:00:00 UTC+0000,4.75,4.0,5.0,4.0
2022-08-20 10:00:00 UTC+0000,0.61,0.84,0.5,0.84
2022-08-20 14:00:00 UTC+0000,18.05,4.4,21.0,4.4
2022-08-20 18:00:00 UTC+0000,25.0,20.0,26.99,20.0
2022-08-20 22:00:00 UTC+0000,1.0,1.49,0.5,1.49
2022-08-21 02:00:00 UTC+0000,1.23,1.67,1.0,1.67
2022-08-21 06:00:00 UTC+0000,4.0,3.09,4.75,3.09
2022-08-21 10:00:00 UTC+0000,0.89,0.59,0.61,0.59
2022-08-21 14:00:00 UTC+0000,15.1,3.84,18.05,3.84
2022-08-21 18:00:00 UTC+0000,20.01,16.73,25.0,16.73
2022-08-21 22:00:00 UTC+0000,0.5,0.29,1.0,0.48
2022-08-22 02:00:00 UTC+0000,1.2,0.64,1.23,1.12
2022-08-22 06:00:00 UTC+0000,4.31,5.0,4.0,3.59
2022-08-22 10:00:00 UTC+0000,1.04,0.5,0.89,1.47
2022-08-22 14:00:00 UTC+0000,16.81,21.0,15.1,6.5
